nim,kode,grup,kembali,absen,no,semester,th_ajaran
11140022,MH1033,G,02/12/2014 13:14,H,23,GASAL,2014/2015
11140023,MH1033,G,02/12/2014 13:14,H,24,GASAL,2014/2015
11140024,MH1033,G,02/12/2014 13:14,H,25,GASAL,2014/2015
11140025,MH1033,G,02/12/2014 13:14,A,26,GASAL,2014/2015
11140026,MH1033,G,02/12/2014 13:14,H,27,GASAL,2014/2015
11140027,MH1033,G,02/12/2014 13:14,H,28,GASAL,2014/2015
11140028,MH1033,G,02/12/2014 13:14,H,29,GASAL,2014/2015
11140029,MH1033,G,02/12/2014 13:14,H,30,GASAL,2014/2015
11140030,MH1033,G,02/12/2014 13:14,A,31,GASAL,2014/2015
11140031,MH1033,G,02/12/2014 13:14,A,32,GASAL,2014/2015
11140032,MH1033,G,02/12/2014 13:14,A,33,GASAL,2014/2015
11140033,MH1033,G,02/12/2014 13:14,H,34,GASAL,2014/2015
11140034,MH1033,G,02/12/2014 13:14,H,35,GASAL,2014/2015
11140035,MH1033,G,02/12/2014 13:14,H,36,GASAL,2014/2015
11140036,MH1033,G,02/12/2014 13:14,H,37,GASAL,2014/2015
11140037,MH1033,G,02/12/2014 13:14,H,38,GASAL,2014/2015
11140038,MH1033,G,02/12/2014 13:14,H,39,GASAL,2014/2015
11140039,MH1033,G,02/12/2014 13:14,H,40,GASAL,2014/2015
11140040,MH1033,G,02/12/2014 13:14,H,41,GASAL,2014/2015
11140083,MH1033,G,02/12/2014 13:14,A,42,GASAL,2014/2015
11140090,MH1033,G,02/12/2014 13:14,H,43,GASAL,2014/2015
11140091,MH1033,G,02/12/2014 13:14,H,44,GASAL,2014/2015
11140092,MH1033,G,02/12/2014 13:14,H,45,GASAL,2014/2015
11140093,MH1033,G,02/12/2014 13:14,H,46,GASAL,2014/2015
11140094,MH1033,G,02/12/2014 13:14,H,47,GASAL,2014/2015
11140095,MH1033,G,02/12/2014 13:14,H,48,GASAL,2014/2015
11140096,MH1033,G,02/12/2014 13:14,H,49,GASAL,2014/2015
11140097,MH1033,G,02/12/2014 13:14,H,50,GASAL,2014/2015
11140098,MH1033,G,02/12/2014 13:14,H,51,GASAL,2014/2015
11140099,MH1033,G,02/12/2014 13:14,A,52,GASAL,2014/2015
11140100,MH1033,G,02/12/2014 13:14,H,53,GASAL,2014/2015
11140101,MH1033,G,02/12/2014 13:14,A,54,GASAL,2014/2015
11140102,MH1033,G,02/12/2014 13:14,A,55,GASAL,2014/2015
11140103,MH1033,G,02/12/2014 13:14,H,56,GASAL,2014/2015
11140104,MH1033,G,02/12/2014 13:14,A,57,GASAL,2014/2015
11094845,MP1233,A,02/12/2014 13:19,H,1,GASAL,2014/2015
11094854,MP1233,A,02/12/2014 13:19,H,2,GASAL,2014/2015
11104916,MP1233,A,02/12/2014 13:19,A,3,GASAL,2014/2015
11110002,MP1233,A,02/12/2014 13:19,H,4,GASAL,2014/2015
11110008,MP1233,A,02/12/2014 13:19,H,5,GASAL,2014/2015
11110014,MP1233,A,02/12/2014 13:19,H,6,GASAL,2014/2015
11110024,MP1233,A,02/12/2014 13:19,H,7,GASAL,2014/2015
11110057,MP1233,A,02/12/2014 13:19,H,8,GASAL,2014/2015
11110061,MP1233,A,02/12/2014 13:19,H,9,GASAL,2014/2015
11110062,MP1233,A,02/12/2014 13:19,H,10,GASAL,2014/2015
11110065,MP1233,A,02/12/2014 13:19,H,11,GASAL,2014/2015
11120001,MP1233,A,02/12/2014 13:19,H,12,GASAL,2014/2015
11120002,MP1233,A,02/12/2014 13:19,H,13,GASAL,2014/2015
11120005,MP1233,A,02/12/2014 13:19,H,14,GASAL,2014/2015
11120006,MP1233,A,02/12/2014 13:19,H,15,GASAL,2014/2015
11120008,MP1233,A,02/12/2014 13:19,H,16,GASAL,2014/2015
11120010,MP1233,A,02/12/2014 13:19,H,17,GASAL,2014/2015
11120011,MP1233,A,02/12/2014 13:19,H,18,GASAL,2014/2015
11120012,MP1233,A,02/12/2014 13:19,H,19,GASAL,2014/2015
11120017,MP1233,A,02/12/2014 13:19,H,20,GASAL,2014/2015
11120018,MP1233,A,02/12/2014 13:19,H,21,GASAL,2014/2015
11120019,MP1233,A,02/12/2014 13:19,H,22,GASAL,2014/2015
11120020,MP1233,A,02/12/2014 13:19,H,23,GASAL,2014/2015
11120023,MP1233,A,02/12/2014 13:19,H,24,GASAL,2014/2015
11120024,MP1233,A,02/12/2014 13:19,A,25,GASAL,2014/2015
11120028,MP1233,A,02/12/2014 13:19,H,26,GASAL,2014/2015
11120030,MP1233,A,02/12/2014 13:19,H,27,GASAL,2014/2015
11120032,MP1233,A,02/12/2014 13:19,H,28,GASAL,2014/2015
11120039,MP1233,A,02/12/2014 13:19,H,29,GASAL,2014/2015
11120040,MP1233,A,02/12/2014 13:19,H,30,GASAL,2014/2015
11120041,MP1233,A,02/12/2014 13:19,H,31,GASAL,2014/2015
11120042,MP1233,A,02/12/2014 13:19,A,32,GASAL,2014/2015
11120044,MP1233,A,02/12/2014 13:19,H,33,GASAL,2014/2015
11120046,MP1233,A,02/12/2014 13:19,H,34,GASAL,2014/2015
11120048,MP1233,A,02/12/2014 13:19,H,35,GASAL,2014/2015
11120050,MP1233,A,02/12/2014 13:19,A,36,GASAL,2014/2015
11120051,MP1233,A,02/12/2014 13:19,H,37,GASAL,2014/2015
11120052,MP1233,A,02/12/2014 13:19,H,38,GASAL,2014/2015
11120054,MP1233,A,02/12/2014 13:19,H,39,GASAL,2014/2015
11120056,MP1233,A,02/12/2014 13:19,H,40,GASAL,2014/2015
11120059,MP1233,A,02/12/2014 13:19,H,41,GASAL,2014/2015
11120062,MP1233,A,02/12/2014 13:19,H,42,GASAL,2014/2015
11120066,MP1233,A,02/12/2014 13:19,H,43,GASAL,2014/2015
11120067,MP1233,A,02/12/2014 13:19,H,44,GASAL,2014/2015
11120069,MP1233,A,02/12/2014 13:19,H,45,GASAL,2014/2015
11120070,MP1233,A,02/12/2014 13:19,H,46,GASAL,2014/2015
11120073,MP1233,A,02/12/2014 13:19,H,47,GASAL,2014/2015
11120077,MP1233,A,02/12/2014 13:19,H,48,GASAL,2014/2015
11120080,MP1233,A,02/12/2014 13:19,H,49,GASAL,2014/2015
11120085,MP1233,A,02/12/2014 13:19,A,50,GASAL,2014/2015
11110015,MK1186,A,02/12/2014 13:34,H,1,GASAL,2014/2015
11120004,MK1186,A,02/12/2014 13:34,H,2,GASAL,2014/2015
11120007,MK1186,A,02/12/2014 13:34,H,3,GASAL,2014/2015
11120031,MK1186,A,02/12/2014 13:34,H,4,GASAL,2014/2015
11120033,MK1186,A,02/12/2014 13:34,H,5,GASAL,2014/2015
11120034,MK1186,A,02/12/2014 13:34,H,6,GASAL,2014/2015
11120035,MK1186,A,02/12/2014 13:34,H,7,GASAL,2014/2015
11120057,MK1186,A,02/12/2014 13:34,H,8,GASAL,2014/2015
11120058,MK1186,A,02/12/2014 13:34,H,9,GASAL,2014/2015
11120061,MK1186,A,02/12/2014 13:34,H,10,GASAL,2014/2015
11120074,MK1186,A,02/12/2014 13:34,H,11,GASAL,2014/2015
11094830,PB1092,C,02/12/2014 15:35,A,1,GASAL,2014/2015
11110002,PB1092,C,02/12/2014 15:35,H,2,GASAL,2014/2015
11110006,PB1092,C,02/12/2014 15:35,H,3,GASAL,2014/2015
11110011,PB1092,C,02/12/2014 15:35,A,4,GASAL,2014/2015
11110015,PB1092,C,02/12/2014 15:35,H,5,GASAL,2014/2015
11110020,PB1092,C,02/12/2014 15:35,H,6,GASAL,2014/2015
11110024,PB1092,C,02/12/2014 15:35,A,7,GASAL,2014/2015
11110026,PB1092,C,02/12/2014 15:35,H,8,GASAL,2014/2015
11110030,PB1092,C,02/12/2014 15:35,H,9,GASAL,2014/2015
11110034,PB1092,C,02/12/2014 15:35,H,10,GASAL,2014/2015
11110039,PB1092,C,02/12/2014 15:35,H,11,GASAL,2014/2015
11110040,PB1092,C,02/12/2014 15:35,H,12,GASAL,2014/2015
11110051,PB1092,C,02/12/2014 15:35,H,13,GASAL,2014/2015
11110052,PB1092,C,02/12/2014 15:35,H,14,GASAL,2014/2015
11110056,PB1092,C,02/12/2014 15:35,H,15,GASAL,2014/2015
11110068,PB1092,C,02/12/2014 15:35,H,16,GASAL,2014/2015
11110074,PB1092,C,02/12/2014 15:35,H,17,GASAL,2014/2015
11120012,PB1092,C,02/12/2014 15:35,H,18,GASAL,2014/2015
11120019,PB1092,C,02/12/2014 15:35,H,19,GASAL,2014/2015
11120024,PB1092,C,02/12/2014 15:35,H,20,GASAL,2014/2015
11120028,PB1092,C,02/12/2014 15:35,H,21,GASAL,2014/2015
11120041,PB1092,C,02/12/2014 15:35,H,22,GASAL,2014/2015
11120046,PB1092,C,02/12/2014 15:35,H,23,GASAL,2014/2015
11120051,PB1092,C,02/12/2014 15:35,H,24,GASAL,2014/2015
11120054,PB1092,C,02/12/2014 15:35,H,25,GASAL,2014/2015
11120057,PB1092,C,02/12/2014 15:35,H,26,GASAL,2014/2015
11120058,PB1092,C,02/12/2014 15:35,H,27,GASAL,2014/2015
11120061,PB1092,C,02/12/2014 15:35,H,28,GASAL,2014/2015
11120062,PB1092,C,02/12/2014 15:35,H,29,GASAL,2014/2015
11120063,PB1092,C,02/12/2014 15:35,H,30,GASAL,2014/2015
11120069,PB1092,C,02/12/2014 15:35,H,31,GASAL,2014/2015
11120070,PB1092,C,02/12/2014 15:35,H,32,GASAL,2014/2015
11120073,PB1092,C,02/12/2014 15:35,H,33,GASAL,2014/2015
11120075,PB1092,C,02/12/2014 15:35,H,34,GASAL,2014/2015
11120086,PB1092,C,02/12/2014 15:35,H,35,GASAL,2014/2015
11110001,MU1296,B,02/12/2014 15:43,H,1,GASAL,2014/2015
11110007,MU1296,B,02/12/2014 15:43,H,2,GASAL,2014/2015
11110054,MU1296,B,02/12/2014 15:43,H,3,GASAL,2014/2015
11110057,MU1296,B,02/12/2014 15:43,H,4,GASAL,2014/2015
11120025,MU1296,B,02/12/2014 15:43,H,5,GASAL,2014/2015
11120029,MU1296,B,02/12/2014 15:43,H,6,GASAL,2014/2015
11120053,MU1296,B,02/12/2014 15:43,A,7,GASAL,2014/2015
11120085,MU1296,B,02/12/2014 15:43,H,8,GASAL,2014/2015
11130003,MU1296,B,02/12/2014 15:43,H,9,GASAL,2014/2015
11130006,MU1296,B,02/12/2014 15:43,H,10,GASAL,2014/2015
11130010,MU1296,B,02/12/2014 15:43,H,11,GASAL,2014/2015
11130014,MU1296,B,02/12/2014 15:43,H,12,GASAL,2014/2015
11130016,MU1296,B,02/12/2014 15:43,H,13,GASAL,2014/2015
11130017,MU1296,B,02/12/2014 15:43,H,14,GASAL,2014/2015
11130027,MU1296,B,02/12/2014 15:43,H,15,GASAL,2014/2015
11130030,MU1296,B,02/12/2014 15:43,H,16,GASAL,2014/2015
11130032,MU1296,B,02/12/2014 15:43,H,17,GASAL,2014/2015
11130033,MU1296,B,02/12/2014 15:43,H,18,GASAL,2014/2015
11130034,MU1296,B,02/12/2014 15:43,H,19,GASAL,2014/2015
11130036,MU1296,B,02/12/2014 15:43,H,20,GASAL,2014/2015
11130040,MU1296,B,02/12/2014 15:43,H,21,GASAL,2014/2015
11130042,MU1296,B,02/12/2014 15:43,H,22,GASAL,2014/2015
11130043,MU1296,B,02/12/2014 15:43,H,23,GASAL,2014/2015
11130046,MU1296,B,02/12/2014 15:43,H,24,GASAL,2014/2015
11130047,MU1296,B,02/12/2014 15:43,H,25,GASAL,2014/2015
11130049,MU1296,B,02/12/2014 15:43,H,26,GASAL,2014/2015
11130053,MU1296,B,02/12/2014 15:43,A,27,GASAL,2014/2015
11130065,MU1296,B,02/12/2014 15:43,H,28,GASAL,2014/2015
11130075,MU1296,B,02/12/2014 15:43,H,29,GASAL,2014/2015
11130085,MU1296,B,02/12/2014 15:43,H,30,GASAL,2014/2015
11130086,MU1296,B,02/12/2014 15:43,H,31,GASAL,2014/2015
11130087,MU1296,B,02/12/2014 15:43,H,32,GASAL,2014/2015
11130088,MU1296,B,02/12/2014 15:43,H,33,GASAL,2014/2015
11104891,PB1092,A,02/12/2014 15:43,H,1,GASAL,2014/2015
11110010,PB1092,A,02/12/2014 15:43,A,2,GASAL,2014/2015
11110014,PB1092,A,02/12/2014 15:43,A,3,GASAL,2014/2015
11110022,PB1092,A,02/12/2014 15:43,A,4,GASAL,2014/2015
11110042,PB1092,A,02/12/2014 15:43,A,5,GASAL,2014/2015
11110071,PB1092,A,02/12/2014 15:43,H,6,GASAL,2014/2015
11120025,PB1092,A,02/12/2014 15:43,H,7,GASAL,2014/2015
11120032,PB1092,A,02/12/2014 15:43,H,8,GASAL,2014/2015
11120040,PB1092,A,02/12/2014 15:43,A,9,GASAL,2014/2015
11120042,PB1092,A,02/12/2014 15:43,H,10,GASAL,2014/2015
11120050,PB1092,A,02/12/2014 15:43,A,11,GASAL,2014/2015
11120052,PB1092,A,02/12/2014 15:43,H,12,GASAL,2014/2015
11120068,PB1092,A,02/12/2014 15:43,A,13,GASAL,2014/2015
11110009,PB1092,B,02/12/2014 15:44,H,1,GASAL,2014/2015
11110072,PB1092,B,02/12/2014 15:44,H,2,GASAL,2014/2015
11120001,PB1092,B,02/12/2014 15:44,H,3,GASAL,2014/2015
11120002,PB1092,B,02/12/2014 15:44,H,4,GASAL,2014/2015
11120004,PB1092,B,02/12/2014 15:44,H,5,GASAL,2014/2015
11120005,PB1092,B,02/12/2014 15:44,H,6,GASAL,2014/2015
11120006,PB1092,B,02/12/2014 15:44,H,7,GASAL,2014/2015
11120007,PB1092,B,02/12/2014 15:44,H,8,GASAL,2014/2015
11120008,PB1092,B,02/12/2014 15:44,H,9,GASAL,2014/2015
11120009,PB1092,B,02/12/2014 15:44,H,10,GASAL,2014/2015
11120011,PB1092,B,02/12/2014 15:44,H,11,GASAL,2014/2015
11120017,PB1092,B,02/12/2014 15:44,H,12,GASAL,2014/2015
11120018,PB1092,B,02/12/2014 15:44,H,13,GASAL,2014/2015
11120020,PB1092,B,02/12/2014 15:44,H,14,GASAL,2014/2015
11120022,PB1092,B,02/12/2014 15:44,A,15,GASAL,2014/2015
11120026,PB1092,B,02/12/2014 15:44,H,16,GASAL,2014/2015
11120030,PB1092,B,02/12/2014 15:44,H,17,GASAL,2014/2015
11120031,PB1092,B,02/12/2014 15:44,H,18,GASAL,2014/2015
11120033,PB1092,B,02/12/2014 15:44,H,19,GASAL,2014/2015
11120034,PB1092,B,02/12/2014 15:44,H,20,GASAL,2014/2015
11120035,PB1092,B,02/12/2014 15:44,H,21,GASAL,2014/2015
11120037,PB1092,B,02/12/2014 15:44,H,22,GASAL,2014/2015
11120039,PB1092,B,02/12/2014 15:44,H,23,GASAL,2014/2015
11120043,PB1092,B,02/12/2014 15:44,H,24,GASAL,2014/2015
11120044,PB1092,B,02/12/2014 15:44,H,25,GASAL,2014/2015
11120048,PB1092,B,02/12/2014 15:44,H,26,GASAL,2014/2015
11120056,PB1092,B,02/12/2014 15:44,H,27,GASAL,2014/2015
11120059,PB1092,B,02/12/2014 15:44,H,28,GASAL,2014/2015
11120064,PB1092,B,02/12/2014 15:44,H,29,GASAL,2014/2015
11120067,PB1092,B,02/12/2014 15:44,H,30,GASAL,2014/2015
11120074,PB1092,B,02/12/2014 15:44,A,31,GASAL,2014/2015
11120077,PB1092,B,02/12/2014 15:44,H,32,GASAL,2014/2015
11120080,PB1092,B,02/12/2014 15:44,H,33,GASAL,2014/2015
11110063,MU1276,C,02/12/2014 16:21,H,1,GASAL,2014/2015
11120013,MU1276,C,02/12/2014 16:21,H,2,GASAL,2014/2015
11120014,MU1276,C,02/12/2014 16:21,A,3,GASAL,2014/2015
11120065,MU1276,C,02/12/2014 16:21,A,4,GASAL,2014/2015
11130002,MU1276,C,02/12/2014 16:21,H,5,GASAL,2014/2015
11130004,MU1276,C,02/12/2014 16:21,H,6,GASAL,2014/2015
11130007,MU1276,C,02/12/2014 16:21,H,7,GASAL,2014/2015
11130008,MU1276,C,02/12/2014 16:21,H,8,GASAL,2014/2015
11130009,MU1276,C,02/12/2014 16:21,H,9,GASAL,2014/2015
11130011,MU1276,C,02/12/2014 16:21,H,10,GASAL,2014/2015
11130012,MU1276,C,02/12/2014 16:21,H,11,GASAL,2014/2015
11130013,MU1276,C,02/12/2014 16:21,H,12,GASAL,2014/2015
11130018,MU1276,C,02/12/2014 16:21,H,13,GASAL,2014/2015
11130024,MU1276,C,02/12/2014 16:21,H,14,GASAL,2014/2015
11130026,MU1276,C,02/12/2014 16:21,H,15,GASAL,2014/2015
11130031,MU1276,C,02/12/2014 16:21,H,16,GASAL,2014/2015
11130035,MU1276,C,02/12/2014 16:21,H,17,GASAL,2014/2015
11130038,MU1276,C,02/12/2014 16:21,A,18,GASAL,2014/2015
11130041,MU1276,C,02/12/2014 16:21,H,19,GASAL,2014/2015
11130044,MU1276,C,02/12/2014 16:21,H,20,GASAL,2014/2015
11130051,MU1276,C,02/12/2014 16:21,H,21,GASAL,2014/2015
11130054,MU1276,C,02/12/2014 16:21,H,22,GASAL,2014/2015
11130057,MU1276,C,02/12/2014 16:21,H,23,GASAL,2014/2015
11130062,MU1276,C,02/12/2014 16:21,H,24,GASAL,2014/2015
11120015,MU1276,B,02/12/2014 16:44,A,1,GASAL,2014/2015
11130001,MU1276,B,02/12/2014 16:44,H,2,GASAL,2014/2015
11130015,MU1276,B,02/12/2014 16:44,H,3,GASAL,2014/2015
11130023,MU1276,B,02/12/2014 16:44,H,4,GASAL,2014/2015
11130025,MU1276,B,02/12/2014 16:44,H,5,GASAL,2014/2015
11130037,MU1276,B,02/12/2014 16:44,H,6,GASAL,2014/2015
11130058,MU1276,B,02/12/2014 16:44,A,7,GASAL,2014/2015
11130066,MU1276,B,02/12/2014 16:44,H,8,GASAL,2014/2015
11130067,MU1276,B,02/12/2014 16:44,H,9,GASAL,2014/2015
11130068,MU1276,B,02/12/2014 16:44,H,10,GASAL,2014/2015
11130073,MU1276,B,02/12/2014 16:44,H,11,GASAL,2014/2015
11130074,MU1276,B,02/12/2014 16:44,H,12,GASAL,2014/2015
11130077,MU1276,B,02/12/2014 16:44,H,13,GASAL,2014/2015
11130078,MU1276,B,02/12/2014 16:44,H,14,GASAL,2014/2015
11094811,MP1243,B,02/12/2014 17:30,H,1,GASAL,2014/2015
11110001,MP1243,B,02/12/2014 17:30,A,2,GASAL,2014/2015
11110002,MP1243,B,02/12/2014 17:30,A,3,GASAL,2014/2015
11110007,MP1243,B,02/12/2014 17:30,A,4,GASAL,2014/2015
11110028,MP1243,B,02/12/2014 17:30,H,5,GASAL,2014/2015
11110054,MP1243,B,02/12/2014 17:30,H,6,GASAL,2014/2015
11110057,MP1243,B,02/12/2014 17:30,H,7,GASAL,2014/2015
11120002,MP1243,B,02/12/2014 17:30,H,8,GASAL,2014/2015
11120010,MP1243,B,02/12/2014 17:30,H,9,GASAL,2014/2015
11120012,MP1243,B,02/12/2014 17:30,H,10,GASAL,2014/2015
11120018,MP1243,B,02/12/2014 17:30,A,11,GASAL,2014/2015
11120023,MP1243,B,02/12/2014 17:30,H,12,GASAL,2014/2015
11120024,MP1243,B,02/12/2014 17:30,A,13,GASAL,2014/2015
11120026,MP1243,B,02/12/2014 17:30,H,14,GASAL,2014/2015
11120041,MP1243,B,02/12/2014 17:30,H,15,GASAL,2014/2015
11120042,MP1243,B,02/12/2014 17:30,H,16,GASAL,2014/2015
11120048,MP1243,B,02/12/2014 17:30,H,17,GASAL,2014/2015
11120056,MP1243,B,02/12/2014 17:30,H,18,GASAL,2014/2015
11120057,MP1243,B,02/12/2014 17:30,H,19,GASAL,2014/2015
11120058,MP1243,B,02/12/2014 17:30,H,20,GASAL,2014/2015
11120061,MP1243,B,02/12/2014 17:30,H,21,GASAL,2014/2015
11120063,MP1243,B,02/12/2014 17:30,H,22,GASAL,2014/2015
11120064,MP1243,B,02/12/2014 17:30,H,23,GASAL,2014/2015
11120067,MP1243,B,02/12/2014 17:30,A,24,GASAL,2014/2015
11120069,MP1243,B,02/12/2014 17:30,H,25,GASAL,2014/2015
11120070,MP1243,B,02/12/2014 17:30,H,26,GASAL,2014/2015
11120073,MP1243,B,02/12/2014 17:30,H,27,GASAL,2014/2015
11120086,MP1243,B,02/12/2014 17:30,H,28,GASAL,2014/2015
11064514,MP1193,A,02/12/2014 17:34,H,1,GASAL,2014/2015
11094784,MP1193,A,02/12/2014 17:34,H,2,GASAL,2014/2015
11094845,MP1193,A,02/12/2014 17:34,H,3,GASAL,2014/2015
11094854,MP1193,A,02/12/2014 17:34,H,4,GASAL,2014/2015
11104891,MP1193,A,02/12/2014 17:34,H,5,GASAL,2014/2015
11110028,MP1193,A,02/12/2014 17:34,H,6,GASAL,2014/2015
11110035,MP1193,A,02/12/2014 17:34,H,7,GASAL,2014/2015
11110036,MP1193,A,02/12/2014 17:34,H,8,GASAL,2014/2015
11110042,MP1193,A,02/12/2014 17:34,H,9,GASAL,2014/2015
11110050,MP1193,A,02/12/2014 17:34,H,10,GASAL,2014/2015
11110055,MP1193,A,02/12/2014 17:34,H,11,GASAL,2014/2015
11110064,MP1193,A,02/12/2014 17:34,H,12,GASAL,2014/2015
11110065,MP1193,A,02/12/2014 17:34,H,13,GASAL,2014/2015
11110014,MK1072,A,02/12/2014 18:54,A,1,GASAL,2014/2015
11110056,MK1072,A,02/12/2014 18:54,H,2,GASAL,2014/2015
11120001,MK1072,A,02/12/2014 18:54,H,3,GASAL,2014/2015
11120004,MK1072,A,02/12/2014 18:54,H,4,GASAL,2014/2015
11120005,MK1072,A,02/12/2014 18:54,H,5,GASAL,2014/2015
11120006,MK1072,A,02/12/2014 18:54,H,6,GASAL,2014/2015
11120007,MK1072,A,02/12/2014 18:54,H,7,GASAL,2014/2015
11120008,MK1072,A,02/12/2014 18:54,H,8,GASAL,2014/2015
11120009,MK1072,A,02/12/2014 18:54,H,9,GASAL,2014/2015
11120019,MK1072,A,02/12/2014 18:54,H,10,GASAL,2014/2015
11120020,MK1072,A,02/12/2014 18:54,H,11,GASAL,2014/2015
11120025,MK1072,A,02/12/2014 18:54,H,12,GASAL,2014/2015
11120030,MK1072,A,02/12/2014 18:54,H,13,GASAL,2014/2015
11120031,MK1072,A,02/12/2014 18:54,H,14,GASAL,2014/2015
11120032,MK1072,A,02/12/2014 18:54,H,15,GASAL,2014/2015
11120033,MK1072,A,02/12/2014 18:54,H,16,GASAL,2014/2015
11120034,MK1072,A,02/12/2014 18:54,H,17,GASAL,2014/2015
11120035,MK1072,A,02/12/2014 18:54,H,18,GASAL,2014/2015
11120037,MK1072,A,02/12/2014 18:54,H,19,GASAL,2014/2015
11120040,MK1072,A,02/12/2014 18:54,H,20,GASAL,2014/2015
11120043,MK1072,A,02/12/2014 18:54,H,21,GASAL,2014/2015
11120044,MK1072,A,02/12/2014 18:54,H,22,GASAL,2014/2015
11120051,MK1072,A,02/12/2014 18:54,H,23,GASAL,2014/2015
11120054,MK1072,A,02/12/2014 18:54,H,24,GASAL,2014/2015
11120059,MK1072,A,02/12/2014 18:54,H,25,GASAL,2014/2015
11120074,MK1072,A,02/12/2014 18:54,H,26,GASAL,2014/2015
11120075,MK1072,A,02/12/2014 18:54,H,27,GASAL,2014/2015
11120080,MK1072,A,02/12/2014 18:54,H,28,GASAL,2014/2015
11120081,MK1072,A,02/12/2014 18:54,A,29,GASAL,2014/2015
11094853,MU1313,B,03/12/2014 9:53,A,1,GASAL,2014/2015
11104881,MU1313,B,03/12/2014 9:53,H,2,GASAL,2014/2015
11110002,MU1313,B,03/12/2014 9:53,H,3,GASAL,2014/2015
11110017,MU1313,B,03/12/2014 9:53,H,4,GASAL,2014/2015
11110055,MU1313,B,03/12/2014 9:53,H,5,GASAL,2014/2015
11120013,MU1313,B,03/12/2014 9:53,H,6,GASAL,2014/2015
11120065,MU1313,B,03/12/2014 9:53,H,7,GASAL,2014/2015
11130002,MU1313,B,03/12/2014 9:53,H,8,GASAL,2014/2015
11130004,MU1313,B,03/12/2014 9:53,H,9,GASAL,2014/2015
11130007,MU1313,B,03/12/2014 9:53,H,10,GASAL,2014/2015
11130008,MU1313,B,03/12/2014 9:53,H,11,GASAL,2014/2015
11130009,MU1313,B,03/12/2014 9:53,H,12,GASAL,2014/2015
11130012,MU1313,B,03/12/2014 9:53,H,13,GASAL,2014/2015
11130013,MU1313,B,03/12/2014 9:53,H,14,GASAL,2014/2015
11130023,MU1313,B,03/12/2014 9:53,H,15,GASAL,2014/2015
11130024,MU1313,B,03/12/2014 9:53,H,16,GASAL,2014/2015
11130026,MU1313,B,03/12/2014 9:53,H,17,GASAL,2014/2015
11130031,MU1313,B,03/12/2014 9:53,H,18,GASAL,2014/2015
11130033,MU1313,B,03/12/2014 9:53,H,19,GASAL,2014/2015
11130037,MU1313,B,03/12/2014 9:53,H,20,GASAL,2014/2015
11130042,MU1313,B,03/12/2014 9:53,H,21,GASAL,2014/2015
11130049,MU1313,B,03/12/2014 9:53,H,22,GASAL,2014/2015
11130051,MU1313,B,03/12/2014 9:53,H,23,GASAL,2014/2015
11130066,MU1313,B,03/12/2014 9:53,H,24,GASAL,2014/2015
11130073,MU1313,B,03/12/2014 9:53,H,25,GASAL,2014/2015
11130075,MU1313,B,03/12/2014 9:53,H,26,GASAL,2014/2015
11130090,MU1313,B,03/12/2014 9:53,A,27,GASAL,2014/2015
11130091,MU1313,B,03/12/2014 9:53,H,28,GASAL,2014/2015
11110010,MU1313,C,03/12/2014 10:17,H,1,GASAL,2014/2015
11110014,MU1313,C,03/12/2014 10:17,H,2,GASAL,2014/2015
11120081,MU1313,C,03/12/2014 10:17,H,3,GASAL,2014/2015
11130005,MU1313,C,03/12/2014 10:17,H,4,GASAL,2014/2015
11130006,MU1313,C,03/12/2014 10:17,H,5,GASAL,2014/2015
11130011,MU1313,C,03/12/2014 10:17,H,6,GASAL,2014/2015
11130015,MU1313,C,03/12/2014 10:17,H,7,GASAL,2014/2015
11130017,MU1313,C,03/12/2014 10:17,H,8,GASAL,2014/2015
11130034,MU1313,C,03/12/2014 10:17,H,9,GASAL,2014/2015
11130040,MU1313,C,03/12/2014 10:17,H,10,GASAL,2014/2015
11130043,MU1313,C,03/12/2014 10:17,H,11,GASAL,2014/2015
11130050,MU1313,C,03/12/2014 10:17,H,12,GASAL,2014/2015
11130053,MU1313,C,03/12/2014 10:17,A,13,GASAL,2014/2015
11130055,MU1313,C,03/12/2014 10:17,H,14,GASAL,2014/2015
11130065,MU1313,C,03/12/2014 10:17,H,15,GASAL,2014/2015
11130067,MU1313,C,03/12/2014 10:17,H,16,GASAL,2014/2015
11130068,MU1313,C,03/12/2014 10:17,H,17,GASAL,2014/2015
11130078,MU1313,C,03/12/2014 10:17,H,18,GASAL,2014/2015
11130079,MU1313,C,03/12/2014 10:17,A,19,GASAL,2014/2015
11130082,MU1313,C,03/12/2014 10:17,H,20,GASAL,2014/2015
11130084,MU1313,C,03/12/2014 10:17,H,21,GASAL,2014/2015
11130085,MU1313,C,03/12/2014 10:17,H,22,GASAL,2014/2015
11130087,MU1313,C,03/12/2014 10:17,H,23,GASAL,2014/2015
11140043,MH1013,C,03/12/2014 10:33,H,1,GASAL,2014/2015
11140044,MH1013,C,03/12/2014 10:33,A,2,GASAL,2014/2015
11140045,MH1013,C,03/12/2014 10:33,A,3,GASAL,2014/2015
11140046,MH1013,C,03/12/2014 10:33,H,4,GASAL,2014/2015
11140047,MH1013,C,03/12/2014 10:33,H,5,GASAL,2014/2015
11140048,MH1013,C,03/12/2014 10:33,A,6,GASAL,2014/2015
11140049,MH1013,C,03/12/2014 10:33,A,7,GASAL,2014/2015
11140050,MH1013,C,03/12/2014 10:33,H,8,GASAL,2014/2015
