nim,kode,grup,kembali,absen,no,semester,th_ajaran
01130033,FI3013,B,24/09/2014 16:39,H,33,GASAL,2014/2015
01130034,FI3013,B,24/09/2014 16:39,H,34,GASAL,2014/2015
01130035,FI3013,B,24/09/2014 16:39,H,35,GASAL,2014/2015
01130036,FI3013,B,24/09/2014 16:39,H,36,GASAL,2014/2015
01130037,FI3013,B,24/09/2014 16:39,H,37,GASAL,2014/2015
01130038,FI3013,B,24/09/2014 16:39,A,38,GASAL,2014/2015
01130039,FI3013,B,24/09/2014 16:39,H,39,GASAL,2014/2015
01130040,FI3013,B,24/09/2014 16:39,H,40,GASAL,2014/2015
01130041,FI3013,B,24/09/2014 16:39,H,41,GASAL,2014/2015
01130042,FI3013,B,24/09/2014 16:39,H,42,GASAL,2014/2015
01130043,FI3013,B,24/09/2014 16:39,H,43,GASAL,2014/2015
01130044,FI3013,B,24/09/2014 16:39,H,44,GASAL,2014/2015
01130045,FI3013,B,24/09/2014 16:39,H,45,GASAL,2014/2015
01130046,FI3013,B,24/09/2014 16:39,H,46,GASAL,2014/2015
01130047,FI3013,B,24/09/2014 16:39,H,47,GASAL,2014/2015
01130048,FI3013,B,24/09/2014 16:39,H,48,GASAL,2014/2015
01130049,FI3013,B,24/09/2014 16:39,H,49,GASAL,2014/2015
01130050,FI3013,B,24/09/2014 16:39,H,50,GASAL,2014/2015
01130051,FI3013,B,24/09/2014 16:39,A,51,GASAL,2014/2015
01130052,FI3013,B,24/09/2014 16:39,H,52,GASAL,2014/2015
01130053,FI3013,B,24/09/2014 16:39,A,53,GASAL,2014/2015
01130054,FI3013,B,24/09/2014 16:39,H,54,GASAL,2014/2015
01130055,FI3013,B,24/09/2014 16:39,H,55,GASAL,2014/2015
01130056,FI3013,B,24/09/2014 16:39,H,56,GASAL,2014/2015
01130057,FI3013,B,24/09/2014 16:39,H,57,GASAL,2014/2015
01130058,FI3013,B,24/09/2014 16:39,H,58,GASAL,2014/2015
01130059,FI3013,B,24/09/2014 16:39,H,59,GASAL,2014/2015
01072151,TE4433,A,25/09/2014 10:27,H,1,GASAL,2014/2015
01082170,TE4433,A,25/09/2014 10:27,H,2,GASAL,2014/2015
01082204,TE4433,A,25/09/2014 10:27,H,3,GASAL,2014/2015
01092220,TE4433,A,25/09/2014 10:27,H,4,GASAL,2014/2015
01092239,TE4433,A,25/09/2014 10:27,H,5,GASAL,2014/2015
01092253,TE4433,A,25/09/2014 10:27,H,6,GASAL,2014/2015
01092260,TE4433,A,25/09/2014 10:27,H,7,GASAL,2014/2015
01092261,TE4433,A,25/09/2014 10:27,H,8,GASAL,2014/2015
01092263,TE4433,A,25/09/2014 10:27,H,9,GASAL,2014/2015
01092264,TE4433,A,25/09/2014 10:27,A,10,GASAL,2014/2015
01102271,TE4433,A,25/09/2014 10:27,A,11,GASAL,2014/2015
01102278,TE4433,A,25/09/2014 10:27,H,12,GASAL,2014/2015
01102290,TE4433,A,25/09/2014 10:27,H,13,GASAL,2014/2015
01102294,TE4433,A,25/09/2014 10:27,H,14,GASAL,2014/2015
01102295,TE4433,A,25/09/2014 10:27,H,15,GASAL,2014/2015
01102296,TE4433,A,25/09/2014 10:27,H,16,GASAL,2014/2015
01102300,TE4433,A,25/09/2014 10:27,H,17,GASAL,2014/2015
01102308,TE4433,A,25/09/2014 10:27,H,18,GASAL,2014/2015
01102311,TE4433,A,25/09/2014 10:27,H,19,GASAL,2014/2015
01102314,TE4433,A,25/09/2014 10:27,A,20,GASAL,2014/2015
01140001,FI3063,A,25/09/2014 11:08,H,1,GASAL,2014/2015
01140002,FI3063,A,25/09/2014 11:08,H,2,GASAL,2014/2015
01140003,FI3063,A,25/09/2014 11:08,H,3,GASAL,2014/2015
01140004,FI3063,A,25/09/2014 11:08,H,4,GASAL,2014/2015
01140005,FI3063,A,25/09/2014 11:08,H,5,GASAL,2014/2015
01140006,FI3063,A,25/09/2014 11:08,H,6,GASAL,2014/2015
01140007,FI3063,A,25/09/2014 11:08,H,7,GASAL,2014/2015
01140008,FI3063,A,25/09/2014 11:08,H,8,GASAL,2014/2015
01140009,FI3063,A,25/09/2014 11:08,H,9,GASAL,2014/2015
01140010,FI3063,A,25/09/2014 11:08,H,10,GASAL,2014/2015
01140011,FI3063,A,25/09/2014 11:08,H,11,GASAL,2014/2015
01140012,FI3063,A,25/09/2014 11:08,H,12,GASAL,2014/2015
01140013,FI3063,A,25/09/2014 11:08,H,13,GASAL,2014/2015
01140014,FI3063,A,25/09/2014 11:08,H,14,GASAL,2014/2015
01140015,FI3063,A,25/09/2014 11:08,H,15,GASAL,2014/2015
01140016,FI3063,A,25/09/2014 11:08,H,16,GASAL,2014/2015
01140017,FI3063,A,25/09/2014 11:08,H,17,GASAL,2014/2015
01140018,FI3063,A,25/09/2014 11:08,H,18,GASAL,2014/2015
01140019,FI3063,A,25/09/2014 11:08,H,19,GASAL,2014/2015
01140020,FI3063,A,25/09/2014 11:08,H,20,GASAL,2014/2015
01140021,FI3063,A,25/09/2014 11:08,H,21,GASAL,2014/2015
01140022,FI3063,A,25/09/2014 11:08,H,22,GASAL,2014/2015
01140023,FI3063,A,25/09/2014 11:08,H,23,GASAL,2014/2015
01140024,FI3063,A,25/09/2014 11:08,H,24,GASAL,2014/2015
01140025,FI3063,A,25/09/2014 11:08,H,25,GASAL,2014/2015
01140026,FI3063,A,25/09/2014 11:08,H,26,GASAL,2014/2015
01140027,FI3063,A,25/09/2014 11:08,H,27,GASAL,2014/2015
01140028,FI3063,A,25/09/2014 11:08,H,28,GASAL,2014/2015
01140029,FI3063,A,25/09/2014 11:08,H,29,GASAL,2014/2015
01140030,FI3063,A,25/09/2014 11:08,H,30,GASAL,2014/2015
01140031,FI3063,A,25/09/2014 11:08,H,31,GASAL,2014/2015
01140032,FI3063,A,25/09/2014 11:08,H,32,GASAL,2014/2015
01140033,FI3063,A,25/09/2014 11:08,H,33,GASAL,2014/2015
01140034,FI3063,A,25/09/2014 11:08,H,34,GASAL,2014/2015
01140035,FI3063,A,25/09/2014 11:08,H,35,GASAL,2014/2015
01140036,FI3063,A,25/09/2014 11:08,H,36,GASAL,2014/2015
01140037,FI3063,A,25/09/2014 11:08,H,37,GASAL,2014/2015
01140038,FI3063,A,25/09/2014 11:08,H,38,GASAL,2014/2015
01140039,FI3063,A,25/09/2014 11:08,H,39,GASAL,2014/2015
01140040,FI3063,A,25/09/2014 11:08,H,40,GASAL,2014/2015
01140041,FI3063,A,25/09/2014 11:08,H,41,GASAL,2014/2015
01140042,FI3063,A,25/09/2014 11:08,H,42,GASAL,2014/2015
01140043,FI3063,A,25/09/2014 11:08,H,43,GASAL,2014/2015
01140044,FI3063,A,25/09/2014 11:08,H,44,GASAL,2014/2015
01140045,FI3063,A,25/09/2014 11:08,H,45,GASAL,2014/2015
01140046,FI3063,A,25/09/2014 11:08,H,46,GASAL,2014/2015
01110009,FI3113,A,25/09/2014 12:38,H,1,GASAL,2014/2015
01120001,FI3113,A,25/09/2014 12:38,H,2,GASAL,2014/2015
01120004,FI3113,A,25/09/2014 12:38,H,3,GASAL,2014/2015
01120005,FI3113,A,25/09/2014 12:38,H,4,GASAL,2014/2015
01120006,FI3113,A,25/09/2014 12:38,H,5,GASAL,2014/2015
01120007,FI3113,A,25/09/2014 12:38,H,6,GASAL,2014/2015
01120008,FI3113,A,25/09/2014 12:38,H,7,GASAL,2014/2015
01120009,FI3113,A,25/09/2014 12:38,H,8,GASAL,2014/2015
01120010,FI3113,A,25/09/2014 12:38,H,9,GASAL,2014/2015
01120011,FI3113,A,25/09/2014 12:38,H,10,GASAL,2014/2015
01120012,FI3113,A,25/09/2014 12:38,H,11,GASAL,2014/2015
01120013,FI3113,A,25/09/2014 12:38,H,12,GASAL,2014/2015
01120014,FI3113,A,25/09/2014 12:38,H,13,GASAL,2014/2015
01120015,FI3113,A,25/09/2014 12:38,H,14,GASAL,2014/2015
01120016,FI3113,A,25/09/2014 12:38,H,15,GASAL,2014/2015
01120017,FI3113,A,25/09/2014 12:38,H,16,GASAL,2014/2015
01120018,FI3113,A,25/09/2014 12:38,H,17,GASAL,2014/2015
01120019,FI3113,A,25/09/2014 12:38,H,18,GASAL,2014/2015
01120020,FI3113,A,25/09/2014 12:38,H,19,GASAL,2014/2015
01120021,FI3113,A,25/09/2014 12:38,A,20,GASAL,2014/2015
01120022,FI3113,A,25/09/2014 12:38,H,21,GASAL,2014/2015
01120023,FI3113,A,25/09/2014 12:38,H,22,GASAL,2014/2015
01120024,FI3113,A,25/09/2014 12:38,H,23,GASAL,2014/2015
01120025,FI3113,A,25/09/2014 12:38,H,24,GASAL,2014/2015
01120026,FI3113,A,25/09/2014 12:38,H,25,GASAL,2014/2015
01120028,FI3113,A,25/09/2014 12:38,H,26,GASAL,2014/2015
01120029,FI3113,A,25/09/2014 12:38,H,27,GASAL,2014/2015
01120030,FI3113,A,25/09/2014 12:38,H,28,GASAL,2014/2015
01120031,FI3113,A,25/09/2014 12:38,H,29,GASAL,2014/2015
01120032,FI3113,A,25/09/2014 12:38,H,30,GASAL,2014/2015
01120033,FI3113,A,25/09/2014 12:38,H,31,GASAL,2014/2015
01120034,FI3113,A,25/09/2014 12:38,H,32,GASAL,2014/2015
01120036,FI3113,A,25/09/2014 12:38,H,33,GASAL,2014/2015
01120037,FI3113,A,25/09/2014 12:38,H,34,GASAL,2014/2015
01120038,FI3113,A,25/09/2014 12:38,H,35,GASAL,2014/2015
01120039,FI3113,A,25/09/2014 12:38,H,36,GASAL,2014/2015
01120040,FI3113,A,25/09/2014 12:38,H,37,GASAL,2014/2015
01120041,FI3113,A,25/09/2014 12:38,H,38,GASAL,2014/2015
01120042,FI3113,A,25/09/2014 12:38,H,39,GASAL,2014/2015
01120043,FI3113,A,25/09/2014 12:38,H,40,GASAL,2014/2015
01120044,FI3113,A,25/09/2014 12:38,H,41,GASAL,2014/2015
01120045,FI3113,A,25/09/2014 12:38,H,42,GASAL,2014/2015
01120046,FI3113,A,25/09/2014 12:38,H,43,GASAL,2014/2015
01120048,FI3113,A,25/09/2014 12:38,A,44,GASAL,2014/2015
01130047,FI3113,A,25/09/2014 12:38,H,45,GASAL,2014/2015
01082183,FI5122,A,25/09/2014 16:22,H,1,GASAL,2014/2015
01092220,FI5122,A,25/09/2014 16:22,A,2,GASAL,2014/2015
01110001,FI5122,A,25/09/2014 16:22,H,3,GASAL,2014/2015
01110003,FI5122,A,25/09/2014 16:22,H,4,GASAL,2014/2015
01110004,FI5122,A,25/09/2014 16:22,H,5,GASAL,2014/2015
01110005,FI5122,A,25/09/2014 16:22,H,6,GASAL,2014/2015
01110007,FI5122,A,25/09/2014 16:22,A,7,GASAL,2014/2015
01110008,FI5122,A,25/09/2014 16:22,H,8,GASAL,2014/2015
01110010,FI5122,A,25/09/2014 16:22,H,9,GASAL,2014/2015
01110011,FI5122,A,25/09/2014 16:22,H,10,GASAL,2014/2015
01110013,FI5122,A,25/09/2014 16:22,H,11,GASAL,2014/2015
01110014,FI5122,A,25/09/2014 16:22,H,12,GASAL,2014/2015
01110015,FI5122,A,25/09/2014 16:22,H,13,GASAL,2014/2015
01110016,FI5122,A,25/09/2014 16:22,H,14,GASAL,2014/2015
01110018,FI5122,A,25/09/2014 16:22,H,15,GASAL,2014/2015
01110020,FI5122,A,25/09/2014 16:22,H,16,GASAL,2014/2015
01110021,FI5122,A,25/09/2014 16:22,H,17,GASAL,2014/2015
01110022,FI5122,A,25/09/2014 16:22,H,18,GASAL,2014/2015
01110023,FI5122,A,25/09/2014 16:22,A,19,GASAL,2014/2015
01110024,FI5122,A,25/09/2014 16:22,H,20,GASAL,2014/2015
01110025,FI5122,A,25/09/2014 16:22,H,21,GASAL,2014/2015
01110026,FI5122,A,25/09/2014 16:22,H,22,GASAL,2014/2015
01110028,FI5122,A,25/09/2014 16:22,H,23,GASAL,2014/2015
01110029,FI5122,A,25/09/2014 16:22,H,24,GASAL,2014/2015
01110030,FI5122,A,25/09/2014 16:22,H,25,GASAL,2014/2015
01110032,FI5122,A,25/09/2014 16:22,H,26,GASAL,2014/2015
01110033,FI5122,A,25/09/2014 16:22,H,27,GASAL,2014/2015
01110034,FI5122,A,25/09/2014 16:22,H,28,GASAL,2014/2015
01110035,FI5122,A,25/09/2014 16:22,H,29,GASAL,2014/2015
01110036,FI5122,A,25/09/2014 16:22,H,30,GASAL,2014/2015
01110037,FI5122,A,25/09/2014 16:22,H,31,GASAL,2014/2015
01110038,FI5122,A,25/09/2014 16:22,H,32,GASAL,2014/2015
01110039,FI5122,A,25/09/2014 16:22,H,33,GASAL,2014/2015
01110040,FI5122,A,25/09/2014 16:22,H,34,GASAL,2014/2015
01110042,FI5122,A,25/09/2014 16:22,H,35,GASAL,2014/2015
01082167,FI4013,A,25/09/2014 18:27,H,1,GASAL,2014/2015
01092220,FI4013,A,25/09/2014 18:27,H,2,GASAL,2014/2015
01130001,FI4013,A,25/09/2014 18:27,H,3,GASAL,2014/2015
01130002,FI4013,A,25/09/2014 18:27,H,4,GASAL,2014/2015
01130003,FI4013,A,25/09/2014 18:27,H,5,GASAL,2014/2015
01130004,FI4013,A,25/09/2014 18:27,H,6,GASAL,2014/2015
01130005,FI4013,A,25/09/2014 18:27,H,7,GASAL,2014/2015
01130006,FI4013,A,25/09/2014 18:27,H,8,GASAL,2014/2015
01130007,FI4013,A,25/09/2014 18:27,H,9,GASAL,2014/2015
01130008,FI4013,A,25/09/2014 18:27,H,10,GASAL,2014/2015
01130009,FI4013,A,25/09/2014 18:27,H,11,GASAL,2014/2015
01130010,FI4013,A,25/09/2014 18:27,H,12,GASAL,2014/2015
01130011,FI4013,A,25/09/2014 18:27,H,13,GASAL,2014/2015
01130012,FI4013,A,25/09/2014 18:27,H,14,GASAL,2014/2015
01130013,FI4013,A,25/09/2014 18:27,H,15,GASAL,2014/2015
01130014,FI4013,A,25/09/2014 18:27,H,16,GASAL,2014/2015
01130015,FI4013,A,25/09/2014 18:27,H,17,GASAL,2014/2015
01130016,FI4013,A,25/09/2014 18:27,H,18,GASAL,2014/2015
01130017,FI4013,A,25/09/2014 18:27,H,19,GASAL,2014/2015
01130019,FI4013,A,25/09/2014 18:27,H,20,GASAL,2014/2015
01130020,FI4013,A,25/09/2014 18:27,H,21,GASAL,2014/2015
01130021,FI4013,A,25/09/2014 18:27,H,22,GASAL,2014/2015
01130023,FI4013,A,25/09/2014 18:27,H,23,GASAL,2014/2015
01130024,FI4013,A,25/09/2014 18:27,H,24,GASAL,2014/2015
01130025,FI4013,A,25/09/2014 18:27,H,25,GASAL,2014/2015
01130026,FI4013,A,25/09/2014 18:27,H,26,GASAL,2014/2015
01130027,FI4013,A,25/09/2014 18:27,H,27,GASAL,2014/2015
01130028,FI4013,A,25/09/2014 18:27,H,28,GASAL,2014/2015
01130029,FI4013,A,25/09/2014 18:27,H,29,GASAL,2014/2015
01130030,FI4013,A,25/09/2014 18:27,H,30,GASAL,2014/2015
01130031,FI4013,A,25/09/2014 18:27,H,31,GASAL,2014/2015
01130032,FI4013,A,25/09/2014 18:27,H,32,GASAL,2014/2015
01130033,FI4013,A,25/09/2014 18:27,H,33,GASAL,2014/2015
01130034,FI4013,A,25/09/2014 18:27,H,34,GASAL,2014/2015
01130035,FI4013,A,25/09/2014 18:27,H,35,GASAL,2014/2015
01130036,FI4013,A,25/09/2014 18:27,H,36,GASAL,2014/2015
01130037,FI4013,A,25/09/2014 18:27,H,37,GASAL,2014/2015
01130038,FI4013,A,25/09/2014 18:27,H,38,GASAL,2014/2015
01130039,FI4013,A,25/09/2014 18:27,H,39,GASAL,2014/2015
01130040,FI4013,A,25/09/2014 18:27,H,40,GASAL,2014/2015
01130041,FI4013,A,25/09/2014 18:27,H,41,GASAL,2014/2015
01130042,FI4013,A,25/09/2014 18:27,H,42,GASAL,2014/2015
01130043,FI4013,A,25/09/2014 18:27,H,43,GASAL,2014/2015
01130044,FI4013,A,25/09/2014 18:27,H,44,GASAL,2014/2015
01130045,FI4013,A,25/09/2014 18:27,H,45,GASAL,2014/2015
01130046,FI4013,A,25/09/2014 18:27,H,46,GASAL,2014/2015
01130047,FI4013,A,25/09/2014 18:27,H,47,GASAL,2014/2015
01130048,FI4013,A,25/09/2014 18:27,H,48,GASAL,2014/2015
01130049,FI4013,A,25/09/2014 18:27,H,49,GASAL,2014/2015
01130050,FI4013,A,25/09/2014 18:27,H,50,GASAL,2014/2015
01130051,FI4013,A,25/09/2014 18:27,H,51,GASAL,2014/2015
01130052,FI4013,A,25/09/2014 18:27,H,52,GASAL,2014/2015
01130053,FI4013,A,25/09/2014 18:27,H,53,GASAL,2014/2015
01130054,FI4013,A,25/09/2014 18:27,H,54,GASAL,2014/2015
01130055,FI4013,A,25/09/2014 18:27,H,55,GASAL,2014/2015
01130056,FI4013,A,25/09/2014 18:27,H,56,GASAL,2014/2015
01130057,FI4013,A,25/09/2014 18:27,H,57,GASAL,2014/2015
01130058,FI4013,A,25/09/2014 18:27,H,58,GASAL,2014/2015
01130059,FI4013,A,25/09/2014 18:27,H,59,GASAL,2014/2015
01110003,FI6083,A,26/09/2014 11:13,H,1,GASAL,2014/2015
01110007,FI6083,A,26/09/2014 11:13,H,2,GASAL,2014/2015
01110009,FI6083,A,26/09/2014 11:13,H,3,GASAL,2014/2015
01110018,FI6083,A,26/09/2014 11:13,H,4,GASAL,2014/2015
01120006,FI6083,A,26/09/2014 11:13,H,5,GASAL,2014/2015
01120017,FI6083,A,26/09/2014 11:13,H,6,GASAL,2014/2015
01120042,FI6083,A,26/09/2014 11:13,H,7,GASAL,2014/2015
01130001,FI6083,A,26/09/2014 11:13,H,8,GASAL,2014/2015
01130003,FI6083,A,26/09/2014 11:13,H,9,GASAL,2014/2015
01130004,FI6083,A,26/09/2014 11:13,H,10,GASAL,2014/2015
01130008,FI6083,A,26/09/2014 11:13,H,11,GASAL,2014/2015
01130010,FI6083,A,26/09/2014 11:13,H,12,GASAL,2014/2015
01130011,FI6083,A,26/09/2014 11:13,H,13,GASAL,2014/2015
01130012,FI6083,A,26/09/2014 11:13,H,14,GASAL,2014/2015
01130014,FI6083,A,26/09/2014 11:13,H,15,GASAL,2014/2015
01130015,FI6083,A,26/09/2014 11:13,H,16,GASAL,2014/2015
01130016,FI6083,A,26/09/2014 11:13,H,17,GASAL,2014/2015
01130017,FI6083,A,26/09/2014 11:13,H,18,GASAL,2014/2015
01130018,FI6083,A,26/09/2014 11:13,H,19,GASAL,2014/2015
01130019,FI6083,A,26/09/2014 11:13,H,20,GASAL,2014/2015
01130021,FI6083,A,26/09/2014 11:13,H,21,GASAL,2014/2015
01130023,FI6083,A,26/09/2014 11:13,H,22,GASAL,2014/2015
01130027,FI6083,A,26/09/2014 11:13,H,23,GASAL,2014/2015
01130028,FI6083,A,26/09/2014 11:13,H,24,GASAL,2014/2015
01130030,FI6083,A,26/09/2014 11:13,H,25,GASAL,2014/2015
01130032,FI6083,A,26/09/2014 11:13,H,26,GASAL,2014/2015
01130033,FI6083,A,26/09/2014 11:13,H,27,GASAL,2014/2015
01130035,FI6083,A,26/09/2014 11:13,H,28,GASAL,2014/2015
01130036,FI6083,A,26/09/2014 11:13,H,29,GASAL,2014/2015
01130037,FI6083,A,26/09/2014 11:13,H,30,GASAL,2014/2015
01130039,FI6083,A,26/09/2014 11:13,H,31,GASAL,2014/2015
01130047,FI6083,A,26/09/2014 11:13,H,32,GASAL,2014/2015
01130048,FI6083,A,26/09/2014 11:13,H,33,GASAL,2014/2015
01130050,FI6083,A,26/09/2014 11:13,A,34,GASAL,2014/2015
01130051,FI6083,A,26/09/2014 11:13,H,35,GASAL,2014/2015
01130052,FI6083,A,26/09/2014 11:13,H,36,GASAL,2014/2015
01130054,FI6083,A,26/09/2014 11:13,H,37,GASAL,2014/2015
01130056,FI6083,A,26/09/2014 11:13,H,38,GASAL,2014/2015
01130058,FI6083,A,26/09/2014 11:13,H,39,GASAL,2014/2015
01110002,TE4562,A,26/09/2014 12:54,H,1,GASAL,2014/2015
01110019,TE4562,A,26/09/2014 12:54,H,2,GASAL,2014/2015
01110002,FI3103,A,26/09/2014 12:59,H,1,GASAL,2014/2015
01110006,FI3103,A,26/09/2014 12:59,H,2,GASAL,2014/2015
01110012,FI3103,A,26/09/2014 12:59,H,3,GASAL,2014/2015
01110019,FI3103,A,26/09/2014 12:59,H,4,GASAL,2014/2015
0111002,FI3103,A,26/09/2014 12:59,H,5,GASAL,2014/2015
0111002,FI3103,A,26/09/2014 12:59,H,6,GASAL,2014/2015
0111002,FI3103,A,26/09/2014 12:59,H,7,GASAL,2014/2015
01072107,FI5023,B,04/09/2014 7:45,A,0,GASAL,2014/2015
01120001,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120004,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120005,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120006,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120007,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120008,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120009,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120010,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120013,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120014,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120015,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120016,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120017,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120019,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120020,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120022,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120023,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120024,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120025,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120026,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120028,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120029,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120030,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120031,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120032,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120033,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120034,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120035,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120036,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120037,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120039,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120040,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120041,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120042,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120043,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120044,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120045,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01120046,FI5023,B,04/09/2014 7:45,H,0,GASAL,2014/2015
01072107,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120001,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120004,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120005,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120006,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120007,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120008,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120009,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120010,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120013,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120014,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120015,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120016,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120017,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120019,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120020,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120022,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120023,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120024,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120025,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120026,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120028,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120029,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120030,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120031,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120032,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120033,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120034,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120035,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120036,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120037,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120039,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120040,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120041,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120042,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120043,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120044,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120045,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01120046,FI5023,B,11/09/2014 7:45,H,0,GASAL,2014/2015
01130024,FI3013,A,29/09/2014 11:51,H,1,GASAL,2014/2015
01140001,FI3013,A,29/09/2014 11:51,H,2,GASAL,2014/2015
01140002,FI3013,A,29/09/2014 11:51,H,3,GASAL,2014/2015
01140003,FI3013,A,29/09/2014 11:51,H,4,GASAL,2014/2015
01140004,FI3013,A,29/09/2014 11:51,H,5,GASAL,2014/2015
01140005,FI3013,A,29/09/2014 11:51,H,6,GASAL,2014/2015
01140006,FI3013,A,29/09/2014 11:51,H,7,GASAL,2014/2015
01140007,FI3013,A,29/09/2014 11:51,H,8,GASAL,2014/2015
01140008,FI3013,A,29/09/2014 11:51,H,9,GASAL,2014/2015
01140009,FI3013,A,29/09/2014 11:51,H,10,GASAL,2014/2015
01140010,FI3013,A,29/09/2014 11:51,H,11,GASAL,2014/2015
01140011,FI3013,A,29/09/2014 11:51,H,12,GASAL,2014/2015
01140012,FI3013,A,29/09/2014 11:51,H,13,GASAL,2014/2015
01140013,FI3013,A,29/09/2014 11:51,H,14,GASAL,2014/2015
01140014,FI3013,A,29/09/2014 11:51,H,15,GASAL,2014/2015
01140015,FI3013,A,29/09/2014 11:51,H,16,GASAL,2014/2015
01140016,FI3013,A,29/09/2014 11:51,H,17,GASAL,2014/2015
01140017,FI3013,A,29/09/2014 11:51,H,18,GASAL,2014/2015
01140018,FI3013,A,29/09/2014 11:51,H,19,GASAL,2014/2015
