nim,kode,grup,kembali,absen,no,semester,th_ajaran
72130021,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130022,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130023,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130025,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130026,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130027,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130028,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130030,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130033,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130034,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130035,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130037,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130040,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130041,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130044,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130046,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130049,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130050,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72130053,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
23100532,SI2073,A,08/10/2014 17:24,A,1,GASAL,2014/2015
23100608,SI2073,A,08/10/2014 17:24,H,2,GASAL,2014/2015
72110040,SI2073,A,08/10/2014 17:24,H,3,GASAL,2014/2015
72110057,SI2073,A,08/10/2014 17:24,H,4,GASAL,2014/2015
72110072,SI2073,A,08/10/2014 17:24,H,5,GASAL,2014/2015
72110077,SI2073,A,08/10/2014 17:24,H,6,GASAL,2014/2015
72120011,SI2073,A,08/10/2014 17:24,H,7,GASAL,2014/2015
72120012,SI2073,A,08/10/2014 17:24,H,8,GASAL,2014/2015
72120016,SI2073,A,08/10/2014 17:24,H,9,GASAL,2014/2015
72120029,SI2073,A,08/10/2014 17:24,H,10,GASAL,2014/2015
72120033,SI2073,A,08/10/2014 17:24,H,11,GASAL,2014/2015
72120034,SI2073,A,08/10/2014 17:24,H,12,GASAL,2014/2015
72120046,SI2073,A,08/10/2014 17:24,H,13,GASAL,2014/2015
72120056,SI2073,A,08/10/2014 17:24,H,14,GASAL,2014/2015
72120080,SI2073,A,08/10/2014 17:24,H,15,GASAL,2014/2015
72130009,SI2073,A,08/10/2014 17:24,H,16,GASAL,2014/2015
72130012,SI2073,A,08/10/2014 17:24,H,17,GASAL,2014/2015
72130013,SI2073,A,08/10/2014 17:24,A,18,GASAL,2014/2015
72130015,SI2073,A,08/10/2014 17:24,H,19,GASAL,2014/2015
72130018,SI2073,A,08/10/2014 17:24,H,20,GASAL,2014/2015
72130019,SI2073,A,08/10/2014 17:24,H,21,GASAL,2014/2015
72130020,SI2073,A,08/10/2014 17:24,A,22,GASAL,2014/2015
72130038,SI2073,A,08/10/2014 17:24,A,23,GASAL,2014/2015
72130040,SI2073,A,08/10/2014 17:24,H,24,GASAL,2014/2015
72130044,SI2073,A,08/10/2014 17:24,H,25,GASAL,2014/2015
72130049,SI2073,A,08/10/2014 17:24,H,26,GASAL,2014/2015
23090488,MH5053,A,09/10/2014 11:22,H,1,GASAL,2014/2015
23100543,MH5053,A,09/10/2014 11:22,A,2,GASAL,2014/2015
72110008,MH5053,A,09/10/2014 11:22,A,3,GASAL,2014/2015
72110015,MH5053,A,09/10/2014 11:22,H,4,GASAL,2014/2015
72110018,MH5053,A,09/10/2014 11:22,A,5,GASAL,2014/2015
72110039,MH5053,A,09/10/2014 11:22,H,6,GASAL,2014/2015
72110062,MH5053,A,09/10/2014 11:22,H,7,GASAL,2014/2015
72120042,MH5053,A,09/10/2014 11:22,A,8,GASAL,2014/2015
72120045,MH5053,A,09/10/2014 11:22,A,9,GASAL,2014/2015
72120046,MH5053,A,09/10/2014 11:22,H,10,GASAL,2014/2015
72120051,MH5053,A,09/10/2014 11:22,H,11,GASAL,2014/2015
72120056,MH5053,A,09/10/2014 11:22,H,12,GASAL,2014/2015
72120058,MH5053,A,09/10/2014 11:22,H,13,GASAL,2014/2015
72120079,MH5053,A,09/10/2014 11:22,H,14,GASAL,2014/2015
72130047,MH5053,A,09/10/2014 11:22,A,15,GASAL,2014/2015
72130048,MH5053,A,09/10/2014 11:22,A,16,GASAL,2014/2015
23090444,SB3016,A,09/10/2014 14:12,A,1,GASAL,2014/2015
23090474,SB3016,A,09/10/2014 14:12,A,2,GASAL,2014/2015
23090512,SB3016,A,09/10/2014 14:12,H,3,GASAL,2014/2015
23100587,SB3016,A,09/10/2014 14:12,A,4,GASAL,2014/2015
72110025,SB3016,A,09/10/2014 14:12,H,5,GASAL,2014/2015
72110051,SB3016,A,09/10/2014 14:12,H,6,GASAL,2014/2015
72120001,SB3016,A,09/10/2014 14:12,H,7,GASAL,2014/2015
72120002,SB3016,A,09/10/2014 14:12,H,8,GASAL,2014/2015
72120003,SB3016,A,09/10/2014 14:12,H,9,GASAL,2014/2015
72120004,SB3016,A,09/10/2014 14:12,H,10,GASAL,2014/2015
72120006,SB3016,A,09/10/2014 14:12,H,11,GASAL,2014/2015
72120007,SB3016,A,09/10/2014 14:12,H,12,GASAL,2014/2015
72120009,SB3016,A,09/10/2014 14:12,H,13,GASAL,2014/2015
72120010,SB3016,A,09/10/2014 14:12,H,14,GASAL,2014/2015
72120012,SB3016,A,09/10/2014 14:12,H,15,GASAL,2014/2015
72120013,SB3016,A,09/10/2014 14:12,H,16,GASAL,2014/2015
72120015,SB3016,A,09/10/2014 14:12,H,17,GASAL,2014/2015
72120017,SB3016,A,09/10/2014 14:12,H,18,GASAL,2014/2015
72120019,SB3016,A,09/10/2014 14:12,A,19,GASAL,2014/2015
72120024,SB3016,A,09/10/2014 14:12,H,20,GASAL,2014/2015
72120027,SB3016,A,09/10/2014 14:12,H,21,GASAL,2014/2015
72120028,SB3016,A,09/10/2014 14:12,H,22,GASAL,2014/2015
72120029,SB3016,A,09/10/2014 14:12,H,23,GASAL,2014/2015
72120031,SB3016,A,09/10/2014 14:12,H,24,GASAL,2014/2015
72120032,SB3016,A,09/10/2014 14:12,H,25,GASAL,2014/2015
72120035,SB3016,A,09/10/2014 14:12,H,26,GASAL,2014/2015
72120036,SB3016,A,09/10/2014 14:12,H,27,GASAL,2014/2015
72120037,SB3016,A,09/10/2014 14:12,H,28,GASAL,2014/2015
72120039,SB3016,A,09/10/2014 14:12,H,29,GASAL,2014/2015
72120041,SB3016,A,09/10/2014 14:12,H,30,GASAL,2014/2015
72120043,SB3016,A,09/10/2014 14:12,H,31,GASAL,2014/2015
72120044,SB3016,A,09/10/2014 14:12,H,32,GASAL,2014/2015
72120050,SB3016,A,09/10/2014 14:12,H,33,GASAL,2014/2015
72120060,SB3016,A,09/10/2014 14:12,H,34,GASAL,2014/2015
72120064,SB3016,A,09/10/2014 14:12,H,35,GASAL,2014/2015
72120066,SB3016,A,09/10/2014 14:12,H,36,GASAL,2014/2015
72120067,SB3016,A,09/10/2014 14:12,H,37,GASAL,2014/2015
72120068,SB3016,A,09/10/2014 14:12,H,38,GASAL,2014/2015
72120070,SB3016,A,09/10/2014 14:12,A,39,GASAL,2014/2015
72120071,SB3016,A,09/10/2014 14:12,H,40,GASAL,2014/2015
72120072,SB3016,A,09/10/2014 14:12,H,41,GASAL,2014/2015
72120073,SB3016,A,09/10/2014 14:12,H,42,GASAL,2014/2015
72120075,SB3016,A,09/10/2014 14:12,H,43,GASAL,2014/2015
72120077,SB3016,A,09/10/2014 14:12,H,44,GASAL,2014/2015
72120086,SB3016,A,09/10/2014 14:12,H,45,GASAL,2014/2015
72120021,SI1036,B,09/10/2014 14:14,A,1,GASAL,2014/2015
72140001,SI1036,B,09/10/2014 14:14,H,2,GASAL,2014/2015
72140004,SI1036,B,09/10/2014 14:14,H,3,GASAL,2014/2015
72140005,SI1036,B,09/10/2014 14:14,H,4,GASAL,2014/2015
72140006,SI1036,B,09/10/2014 14:14,A,5,GASAL,2014/2015
72140008,SI1036,B,09/10/2014 14:14,H,6,GASAL,2014/2015
72140009,SI1036,B,09/10/2014 14:14,H,7,GASAL,2014/2015
72140012,SI1036,B,09/10/2014 14:14,H,8,GASAL,2014/2015
72140018,SI1036,B,09/10/2014 14:14,H,9,GASAL,2014/2015
72140019,SI1036,B,09/10/2014 14:14,H,10,GASAL,2014/2015
72140020,SI1036,B,09/10/2014 14:14,H,11,GASAL,2014/2015
72140021,SI1036,B,09/10/2014 14:14,H,12,GASAL,2014/2015
72140022,SI1036,B,09/10/2014 14:14,A,13,GASAL,2014/2015
72140024,SI1036,B,09/10/2014 14:14,A,14,GASAL,2014/2015
72140025,SI1036,B,09/10/2014 14:14,H,15,GASAL,2014/2015
72140026,SI1036,B,09/10/2014 14:14,H,16,GASAL,2014/2015
72140027,SI1036,B,09/10/2014 14:14,H,17,GASAL,2014/2015
72140028,SI1036,B,09/10/2014 14:14,A,18,GASAL,2014/2015
72140029,SI1036,B,09/10/2014 14:14,H,19,GASAL,2014/2015
72140030,SI1036,B,09/10/2014 14:14,H,20,GASAL,2014/2015
72140031,SI1036,B,09/10/2014 14:14,H,21,GASAL,2014/2015
72140032,SI1036,B,09/10/2014 14:14,H,22,GASAL,2014/2015
72140034,SI1036,B,09/10/2014 14:14,H,23,GASAL,2014/2015
72140035,SI1036,B,09/10/2014 14:14,A,24,GASAL,2014/2015
72140036,SI1036,B,09/10/2014 14:14,H,25,GASAL,2014/2015
72140037,SI1036,B,09/10/2014 14:14,H,26,GASAL,2014/2015
72140038,SI1036,B,09/10/2014 14:14,H,27,GASAL,2014/2015
72140039,SI1036,B,09/10/2014 14:14,A,28,GASAL,2014/2015
72140040,SI1036,B,09/10/2014 14:14,H,29,GASAL,2014/2015
72110013,PB5043,B,09/10/2014 14:15,H,1,GASAL,2014/2015
72120025,PB5043,B,09/10/2014 14:15,H,2,GASAL,2014/2015
72120034,PB5043,B,09/10/2014 14:15,H,3,GASAL,2014/2015
72120057,PB5043,B,09/10/2014 14:15,H,4,GASAL,2014/2015
72110017,SI2036,A,29/09/2014 18:14,H,0,GASAL,2014/2015
72110017,SI2036,A,29/09/2014 18:19,H,0,GASAL,2014/2015
72110017,SI2036,A,06/10/2014 17:22,H,0,GASAL,2014/2015
72110017,SI2036,A,06/10/2014 18:11,H,0,GASAL,2014/2015
72110017,SI1016,A,01/10/2014 10:20,H,0,GASAL,2014/2015
72110017,SI1016,A,08/10/2014 10:55,H,0,GASAL,2014/2015
72110017,SI2016,A,02/10/2014 16:16,H,0,GASAL,2014/2015
72110017,SI2016,A,02/10/2014 16:18,H,0,GASAL,2014/2015
72120021,SI1036,B,09/10/2014 15:01,A,1,GASAL,2014/2015
72140001,SI1036,B,09/10/2014 15:01,H,2,GASAL,2014/2015
72140004,SI1036,B,09/10/2014 15:01,H,3,GASAL,2014/2015
72140005,SI1036,B,09/10/2014 15:01,H,4,GASAL,2014/2015
72140006,SI1036,B,09/10/2014 15:01,A,5,GASAL,2014/2015
72140008,SI1036,B,09/10/2014 15:01,H,6,GASAL,2014/2015
72140009,SI1036,B,09/10/2014 15:01,H,7,GASAL,2014/2015
72140012,SI1036,B,09/10/2014 15:01,H,8,GASAL,2014/2015
72140018,SI1036,B,09/10/2014 15:01,H,9,GASAL,2014/2015
72140019,SI1036,B,09/10/2014 15:01,H,10,GASAL,2014/2015
72140020,SI1036,B,09/10/2014 15:01,H,11,GASAL,2014/2015
72140021,SI1036,B,09/10/2014 15:01,H,12,GASAL,2014/2015
72140022,SI1036,B,09/10/2014 15:01,A,13,GASAL,2014/2015
72140024,SI1036,B,09/10/2014 15:01,A,14,GASAL,2014/2015
72140025,SI1036,B,09/10/2014 15:01,H,15,GASAL,2014/2015
72140026,SI1036,B,09/10/2014 15:01,H,16,GASAL,2014/2015
72140027,SI1036,B,09/10/2014 15:01,H,17,GASAL,2014/2015
72140028,SI1036,B,09/10/2014 15:01,A,18,GASAL,2014/2015
72140029,SI1036,B,09/10/2014 15:01,H,19,GASAL,2014/2015
72140030,SI1036,B,09/10/2014 15:01,H,20,GASAL,2014/2015
72140031,SI1036,B,09/10/2014 15:01,H,21,GASAL,2014/2015
72140032,SI1036,B,09/10/2014 15:01,H,22,GASAL,2014/2015
72140034,SI1036,B,09/10/2014 15:01,H,23,GASAL,2014/2015
72140035,SI1036,B,09/10/2014 15:01,A,24,GASAL,2014/2015
72140036,SI1036,B,09/10/2014 15:01,H,25,GASAL,2014/2015
72140037,SI1036,B,09/10/2014 15:01,H,26,GASAL,2014/2015
72140038,SI1036,B,09/10/2014 15:01,H,27,GASAL,2014/2015
72140039,SI1036,B,09/10/2014 15:01,A,28,GASAL,2014/2015
72140040,SI1036,B,09/10/2014 15:01,H,29,GASAL,2014/2015
23080304,SI5393,A,09/10/2014 8:37,H,0,GASAL,2014/2015
23090460,SI5393,A,09/10/2014 8:37,H,0,GASAL,2014/2015
23090481,SI5393,A,09/10/2014 8:37,A,0,GASAL,2014/2015
23090522,SI5393,A,09/10/2014 8:37,H,0,GASAL,2014/2015
23100543,SI5393,A,09/10/2014 8:37,H,0,GASAL,2014/2015
72110008,SI5393,A,09/10/2014 8:37,A,0,GASAL,2014/2015
72110018,SI5393,A,09/10/2014 8:37,H,0,GASAL,2014/2015
72110031,SI5393,A,09/10/2014 8:37,H,0,GASAL,2014/2015
72110043,SI5393,A,09/10/2014 8:37,H,0,GASAL,2014/2015
72110060,SI5393,A,09/10/2014 8:37,H,0,GASAL,2014/2015
72110066,SI5393,A,09/10/2014 8:37,H,0,GASAL,2014/2015
72110074,SI5393,A,09/10/2014 8:37,A,0,GASAL,2014/2015
23080304,SI5393,A,02/10/2014 8:37,H,0,GASAL,2014/2015
23090460,SI5393,A,02/10/2014 8:37,H,0,GASAL,2014/2015
23090481,SI5393,A,02/10/2014 8:37,H,0,GASAL,2014/2015
23090522,SI5393,A,02/10/2014 8:37,A,0,GASAL,2014/2015
23100543,SI5393,A,02/10/2014 8:37,H,0,GASAL,2014/2015
72110008,SI5393,A,02/10/2014 8:37,A,0,GASAL,2014/2015
72110018,SI5393,A,02/10/2014 8:37,H,0,GASAL,2014/2015
72110031,SI5393,A,02/10/2014 8:37,H,0,GASAL,2014/2015
72110043,SI5393,A,02/10/2014 8:37,A,0,GASAL,2014/2015
72110060,SI5393,A,02/10/2014 8:37,H,0,GASAL,2014/2015
72110066,SI5393,A,02/10/2014 8:37,H,0,GASAL,2014/2015
72110074,SI5393,A,02/10/2014 8:37,H,0,GASAL,2014/2015
23070247,PR1036,A,10/10/2014 8:48,H,1,GASAL,2014/2015
23070299,PR1036,A,10/10/2014 8:48,H,2,GASAL,2014/2015
23080393,PR1036,A,10/10/2014 8:48,H,3,GASAL,2014/2015
23080400,PR1036,A,10/10/2014 8:48,H,4,GASAL,2014/2015
23090460,PR1036,A,10/10/2014 8:48,H,5,GASAL,2014/2015
23090464,PR1036,A,10/10/2014 8:48,H,6,GASAL,2014/2015
23090509,PR1036,A,10/10/2014 8:48,H,7,GASAL,2014/2015
23090512,PR1036,A,10/10/2014 8:48,H,8,GASAL,2014/2015
23100597,PR1036,A,10/10/2014 8:48,H,9,GASAL,2014/2015
72110039,PR1036,A,10/10/2014 8:48,H,10,GASAL,2014/2015
72110050,PR1036,A,10/10/2014 8:48,H,11,GASAL,2014/2015
72110062,PR1036,A,10/10/2014 8:48,H,12,GASAL,2014/2015
72120021,PR1036,A,10/10/2014 8:48,H,13,GASAL,2014/2015
72120038,PR1036,A,10/10/2014 8:48,H,14,GASAL,2014/2015
72120042,PR1036,A,10/10/2014 8:48,H,15,GASAL,2014/2015
72120074,PR1036,A,10/10/2014 8:48,H,16,GASAL,2014/2015
72130009,PR1036,A,10/10/2014 8:48,H,17,GASAL,2014/2015
72130013,PR1036,A,10/10/2014 8:48,H,18,GASAL,2014/2015
72130015,PR1036,A,10/10/2014 8:48,H,19,GASAL,2014/2015
72130038,PR1036,A,10/10/2014 8:48,H,20,GASAL,2014/2015
72130041,PR1036,A,10/10/2014 8:48,H,21,GASAL,2014/2015
72130046,PR1036,A,10/10/2014 8:48,H,22,GASAL,2014/2015
72130048,PR1036,A,10/10/2014 8:48,H,23,GASAL,2014/2015
72130053,PR1036,A,10/10/2014 8:48,H,24,GASAL,2014/2015
72140002,PR1036,A,10/10/2014 8:48,H,25,GASAL,2014/2015
72140003,PR1036,A,10/10/2014 8:48,H,26,GASAL,2014/2015
72140007,PR1036,A,10/10/2014 8:48,H,27,GASAL,2014/2015
72140010,PR1036,A,10/10/2014 8:48,H,28,GASAL,2014/2015
72140011,PR1036,A,10/10/2014 8:48,H,29,GASAL,2014/2015
72140013,PR1036,A,10/10/2014 8:48,H,30,GASAL,2014/2015
72140014,PR1036,A,10/10/2014 8:48,H,31,GASAL,2014/2015
72140016,PR1036,A,10/10/2014 8:48,H,32,GASAL,2014/2015
72140023,PR1036,A,10/10/2014 8:48,H,33,GASAL,2014/2015
72140033,PR1036,A,10/10/2014 8:48,H,34,GASAL,2014/2015
72140041,PR1036,A,10/10/2014 8:48,H,35,GASAL,2014/2015
72140042,PR1036,A,10/10/2014 8:48,H,36,GASAL,2014/2015
72140043,PR1036,A,10/10/2014 8:48,H,37,GASAL,2014/2015
72140044,PR1036,A,10/10/2014 8:48,H,38,GASAL,2014/2015
72140045,PR1036,A,10/10/2014 8:48,H,39,GASAL,2014/2015
72140046,PR1036,A,10/10/2014 8:48,H,40,GASAL,2014/2015
72140047,PR1036,A,10/10/2014 8:48,H,41,GASAL,2014/2015
72140048,PR1036,A,10/10/2014 8:48,H,42,GASAL,2014/2015
72140049,PR1036,A,10/10/2014 8:48,H,43,GASAL,2014/2015
72140050,PR1036,A,10/10/2014 8:48,H,44,GASAL,2014/2015
72140051,PR1036,A,10/10/2014 8:48,H,45,GASAL,2014/2015
72140052,PR1036,A,10/10/2014 8:48,H,46,GASAL,2014/2015
72140053,PR1036,A,10/10/2014 8:48,H,47,GASAL,2014/2015
72140001,PR1036,B,10/10/2014 8:50,H,1,GASAL,2014/2015
72140004,PR1036,B,10/10/2014 8:50,H,2,GASAL,2014/2015
72140005,PR1036,B,10/10/2014 8:50,H,3,GASAL,2014/2015
72140006,PR1036,B,10/10/2014 8:50,H,4,GASAL,2014/2015
72140008,PR1036,B,10/10/2014 8:50,H,5,GASAL,2014/2015
72140009,PR1036,B,10/10/2014 8:50,H,6,GASAL,2014/2015
72140012,PR1036,B,10/10/2014 8:50,H,7,GASAL,2014/2015
72140018,PR1036,B,10/10/2014 8:50,H,8,GASAL,2014/2015
72140019,PR1036,B,10/10/2014 8:50,H,9,GASAL,2014/2015
72140020,PR1036,B,10/10/2014 8:50,H,10,GASAL,2014/2015
72140021,PR1036,B,10/10/2014 8:50,H,11,GASAL,2014/2015
72140022,PR1036,B,10/10/2014 8:50,H,12,GASAL,2014/2015
72140024,PR1036,B,10/10/2014 8:50,H,13,GASAL,2014/2015
72140025,PR1036,B,10/10/2014 8:50,H,14,GASAL,2014/2015
72140026,PR1036,B,10/10/2014 8:50,H,15,GASAL,2014/2015
72140027,PR1036,B,10/10/2014 8:50,H,16,GASAL,2014/2015
72140028,PR1036,B,10/10/2014 8:50,H,17,GASAL,2014/2015
72140029,PR1036,B,10/10/2014 8:50,H,18,GASAL,2014/2015
72140030,PR1036,B,10/10/2014 8:50,H,19,GASAL,2014/2015
72140031,PR1036,B,10/10/2014 8:50,H,20,GASAL,2014/2015
72140032,PR1036,B,10/10/2014 8:50,H,21,GASAL,2014/2015
72140034,PR1036,B,10/10/2014 8:50,H,22,GASAL,2014/2015
72140035,PR1036,B,10/10/2014 8:50,H,23,GASAL,2014/2015
72140036,PR1036,B,10/10/2014 8:50,H,24,GASAL,2014/2015
72140037,PR1036,B,10/10/2014 8:50,H,25,GASAL,2014/2015
72140038,PR1036,B,10/10/2014 8:50,H,26,GASAL,2014/2015
72140039,PR1036,B,10/10/2014 8:50,H,27,GASAL,2014/2015
72140040,PR1036,B,10/10/2014 8:50,H,28,GASAL,2014/2015
72140001,PR1036,B,10/10/2014 8:51,H,1,GASAL,2014/2015
72140004,PR1036,B,10/10/2014 8:51,H,2,GASAL,2014/2015
72140005,PR1036,B,10/10/2014 8:51,H,3,GASAL,2014/2015
72140006,PR1036,B,10/10/2014 8:51,H,4,GASAL,2014/2015
72140008,PR1036,B,10/10/2014 8:51,H,5,GASAL,2014/2015
72140009,PR1036,B,10/10/2014 8:51,H,6,GASAL,2014/2015
72140012,PR1036,B,10/10/2014 8:51,H,7,GASAL,2014/2015
72140018,PR1036,B,10/10/2014 8:51,H,8,GASAL,2014/2015
72140019,PR1036,B,10/10/2014 8:51,H,9,GASAL,2014/2015
72140020,PR1036,B,10/10/2014 8:51,H,10,GASAL,2014/2015
72140021,PR1036,B,10/10/2014 8:51,H,11,GASAL,2014/2015
72140022,PR1036,B,10/10/2014 8:51,H,12,GASAL,2014/2015
72140024,PR1036,B,10/10/2014 8:51,H,13,GASAL,2014/2015
72140025,PR1036,B,10/10/2014 8:51,H,14,GASAL,2014/2015
72140026,PR1036,B,10/10/2014 8:51,H,15,GASAL,2014/2015
72140027,PR1036,B,10/10/2014 8:51,H,16,GASAL,2014/2015
72140028,PR1036,B,10/10/2014 8:51,H,17,GASAL,2014/2015
72140029,PR1036,B,10/10/2014 8:51,H,18,GASAL,2014/2015
72140030,PR1036,B,10/10/2014 8:51,H,19,GASAL,2014/2015
72140031,PR1036,B,10/10/2014 8:51,H,20,GASAL,2014/2015
72140032,PR1036,B,10/10/2014 8:51,H,21,GASAL,2014/2015
72140034,PR1036,B,10/10/2014 8:51,H,22,GASAL,2014/2015
72140035,PR1036,B,10/10/2014 8:51,H,23,GASAL,2014/2015
72140036,PR1036,B,10/10/2014 8:51,H,24,GASAL,2014/2015
72140037,PR1036,B,10/10/2014 8:51,H,25,GASAL,2014/2015
72140038,PR1036,B,10/10/2014 8:51,H,26,GASAL,2014/2015
72140039,PR1036,B,10/10/2014 8:51,H,27,GASAL,2014/2015
72140040,PR1036,B,10/10/2014 8:51,H,28,GASAL,2014/2015
72120001,PR3016,A,10/10/2014 8:52,H,1,GASAL,2014/2015
72120002,PR3016,A,10/10/2014 8:52,H,2,GASAL,2014/2015
72120003,PR3016,A,10/10/2014 8:52,H,3,GASAL,2014/2015
72120004,PR3016,A,10/10/2014 8:52,H,4,GASAL,2014/2015
72120006,PR3016,A,10/10/2014 8:52,H,5,GASAL,2014/2015
72120007,PR3016,A,10/10/2014 8:52,H,6,GASAL,2014/2015
72120008,PR3016,A,10/10/2014 8:52,H,7,GASAL,2014/2015
72120009,PR3016,A,10/10/2014 8:52,H,8,GASAL,2014/2015
72120010,PR3016,A,10/10/2014 8:52,H,9,GASAL,2014/2015
72120013,PR3016,A,10/10/2014 8:52,H,10,GASAL,2014/2015
72120014,PR3016,A,10/10/2014 8:52,H,11,GASAL,2014/2015
72120015,PR3016,A,10/10/2014 8:52,H,12,GASAL,2014/2015
72120016,PR3016,A,10/10/2014 8:52,H,13,GASAL,2014/2015
72120017,PR3016,A,10/10/2014 8:52,H,14,GASAL,2014/2015
72120019,PR3016,A,10/10/2014 8:52,H,15,GASAL,2014/2015
72120024,PR3016,A,10/10/2014 8:52,H,16,GASAL,2014/2015
72120025,PR3016,A,10/10/2014 8:52,H,17,GASAL,2014/2015
72120027,PR3016,A,10/10/2014 8:52,H,18,GASAL,2014/2015
72120028,PR3016,A,10/10/2014 8:52,H,19,GASAL,2014/2015
72120029,PR3016,A,10/10/2014 8:52,H,20,GASAL,2014/2015
72120031,PR3016,A,10/10/2014 8:52,H,21,GASAL,2014/2015
72120032,PR3016,A,10/10/2014 8:52,H,22,GASAL,2014/2015
72120036,PR3016,A,10/10/2014 8:52,H,23,GASAL,2014/2015
72120037,PR3016,A,10/10/2014 8:52,H,24,GASAL,2014/2015
72120039,PR3016,A,10/10/2014 8:52,H,25,GASAL,2014/2015
72120041,PR3016,A,10/10/2014 8:52,H,26,GASAL,2014/2015
72120057,PR3016,A,10/10/2014 8:52,H,27,GASAL,2014/2015
72120064,PR3016,A,10/10/2014 8:52,H,28,GASAL,2014/2015
72120066,PR3016,A,10/10/2014 8:52,H,29,GASAL,2014/2015
72120067,PR3016,A,10/10/2014 8:52,H,30,GASAL,2014/2015
72120068,PR3016,A,10/10/2014 8:52,H,31,GASAL,2014/2015
72120071,PR3016,A,10/10/2014 8:52,H,32,GASAL,2014/2015
72120072,PR3016,A,10/10/2014 8:52,H,33,GASAL,2014/2015
72120075,PR3016,A,10/10/2014 8:52,H,34,GASAL,2014/2015
72120086,PR3016,A,10/10/2014 8:52,H,35,GASAL,2014/2015
23090507,PR3016,B,10/10/2014 8:53,H,1,GASAL,2014/2015
23100543,PR3016,B,10/10/2014 8:53,H,2,GASAL,2014/2015
23100565,PR3016,B,10/10/2014 8:53,H,3,GASAL,2014/2015
72110014,PR3016,B,10/10/2014 8:53,H,4,GASAL,2014/2015
72110022,PR3016,B,10/10/2014 8:53,H,5,GASAL,2014/2015
72110035,PR3016,B,10/10/2014 8:53,H,6,GASAL,2014/2015
72110043,PR3016,B,10/10/2014 8:53,H,7,GASAL,2014/2015
72110072,PR3016,B,10/10/2014 8:53,H,8,GASAL,2014/2015
72110074,PR3016,B,10/10/2014 8:53,H,9,GASAL,2014/2015
72110076,PR3016,B,10/10/2014 8:53,H,10,GASAL,2014/2015
72110077,PR3016,B,10/10/2014 8:53,H,11,GASAL,2014/2015
72120012,PR3016,B,10/10/2014 8:53,H,12,GASAL,2014/2015
72120035,PR3016,B,10/10/2014 8:53,H,13,GASAL,2014/2015
72120043,PR3016,B,10/10/2014 8:53,H,14,GASAL,2014/2015
72120044,PR3016,B,10/10/2014 8:53,H,15,GASAL,2014/2015
72120046,PR3016,B,10/10/2014 8:53,H,16,GASAL,2014/2015
72120050,PR3016,B,10/10/2014 8:53,H,17,GASAL,2014/2015
72120060,PR3016,B,10/10/2014 8:53,H,18,GASAL,2014/2015
72120070,PR3016,B,10/10/2014 8:53,H,19,GASAL,2014/2015
72120073,PR3016,B,10/10/2014 8:53,H,20,GASAL,2014/2015
72120077,PR3016,B,10/10/2014 8:53,H,21,GASAL,2014/2015
72140001,PR1016,A,10/10/2014 8:54,H,1,GASAL,2014/2015
72140004,PR1016,A,10/10/2014 8:54,H,2,GASAL,2014/2015
72140005,PR1016,A,10/10/2014 8:54,H,3,GASAL,2014/2015
72140006,PR1016,A,10/10/2014 8:54,H,4,GASAL,2014/2015
72140008,PR1016,A,10/10/2014 8:54,H,5,GASAL,2014/2015
72140009,PR1016,A,10/10/2014 8:54,H,6,GASAL,2014/2015
72140012,PR1016,A,10/10/2014 8:54,H,7,GASAL,2014/2015
72140018,PR1016,A,10/10/2014 8:54,H,8,GASAL,2014/2015
72140019,PR1016,A,10/10/2014 8:54,H,9,GASAL,2014/2015
72140020,PR1016,A,10/10/2014 8:54,H,10,GASAL,2014/2015
72140021,PR1016,A,10/10/2014 8:54,H,11,GASAL,2014/2015
72140022,PR1016,A,10/10/2014 8:54,H,12,GASAL,2014/2015
72140024,PR1016,A,10/10/2014 8:54,H,13,GASAL,2014/2015
72140025,PR1016,A,10/10/2014 8:54,H,14,GASAL,2014/2015
72140026,PR1016,A,10/10/2014 8:54,H,15,GASAL,2014/2015
72140027,PR1016,A,10/10/2014 8:54,H,16,GASAL,2014/2015
72140028,PR1016,A,10/10/2014 8:54,H,17,GASAL,2014/2015
72140029,PR1016,A,10/10/2014 8:54,H,18,GASAL,2014/2015
