"id_materi","id_kelasb"
3765,2790
3766,2649
3767,2649
3768,2649
3769,2659
3770,2659
3771,3073
3771,3074
3772,3269
3773,3084
3774,2781
3775,2781
3776,3098
3776,3099
3777,3098
3777,3099
3778,3098
3778,3099
3779,2667
3780,3271
3781,3271
3782,2892
3783,3064
3784,3271
3785,3078
3786,3038
3787,3038
3788,2582
3789,2581
3790,2581
3791,2558
3792,3113
3732,3071
3793,3075
3794,3113
3795,3085
3795,3086
3796,3070
3796,3071
3797,3089
3797,3090
3797,3091
3797,3092
3798,3047
3798,3048
3799,2657
3800,2767
3801,3065
3802,2667
3803,3039
3804,2667
3805,2667
3806,2552
3807,3040
3808,3040
3809,2581
3810,3085
3810,3086
3811,2762
3812,3070
3812,3071
3813,3070
3813,3071
3814,3070
3814,3071
3815,3070
3815,3071
3816,2553
3817,3051
3817,3052
3817,3056
3818,3043
3819,3230
3819,3231
3820,3230
3820,3231
3821,3080
3821,3081
3822,2767
3823,2767
3824,2767
3825,2767
3826,3043
3827,3269
3828,3078
3829,2757
3830,2757
3831,2899
3832,3064
3833,2574
3834,3082
3834,3083
3835,3082
3835,3083
3836,2654
3837,3075
3838,3300
3839,3105
3839,3106
3839,3107
3861,3100
3860,3100
3863,3075
3862,3113
3842,3254
3842,3255
3844,2781
3845,2771
3846,2897
3847,2906
3848,2891
3849,3084
3850,2659
3851,2659
3852,2659
3853,3098
3853,3099
3854,3098
3854,3099
3855,3298
3856,3271
3857,3271
3858,3089
3858,3090
3858,3091
3858,3092
3859,3089
3859,3090
3859,3091
3859,3092
3864,2893
3865,3252
3865,3253
3866,3252
3866,3253
3867,3043
3868,3039
3869,2630
3870,3047
3870,3048
3875,2978
3875,2977
7534,4673
7719,4673
3875,2885
3875,2870
3876,3061
3877,3078
3878,3078
9298,5267
6994,4673
6991,4674
6990,4674
3883,3034
3884,3034
3885,3096
3885,3097
3886,3061
3886,3065
3887,3061
3887,3065
3888,3036
3888,3037
3890,3052
3890,3051
3890,3056
3891,3230
3891,3231
3892,3230
3892,3231
3893,3080
3893,3081
3894,3043
3895,3038
3896,3066
3896,3067
3896,3068
3896,3069
3897,3043
3898,2574
3899,2671
3900,3105
3900,3106
3900,3107
3901,3252
3901,3253
3902,3087
3902,3088
3903,2574
3904,3082
3904,3083
3905,3084
3906,3300
3907,3075
3908,3091
3908,3090
3908,3089
3909,3091
3909,3090
3909,3089
3910,3266
3908,3092
3909,3092
3911,3082
3911,3083
3912,3082
3912,3083
3913,3082
3913,3083
3914,2900
3915,3049
3915,3050
3916,3085
3916,3086
3917,3073
3917,3074
3918,3098
3918,3099
3919,3271
3920,3271
3921,3268
3922,3268
3923,3096
3923,3097
3924,3049
3924,3050
3925,3049
3925,3050
3926,3100
3927,3100
3928,3043
3930,3083
3930,3082
3931,3093
3932,3098
3932,3099
3933,3113
3934,3039
3935,3064
3935,3061
3936,2657
3937,2667
3938,3047
3938,3048
3939,3078
3940,2667
3941,3070
3941,3071
3944,2577
3945,2771
3946,2771
3943,3070
3947,2657
3948,3056
3948,3052
3948,3051
3949,3080
3949,3081
3943,3071
3950,2899
3951,2899
3952,2899
3953,3043
3954,3043
3955,3047
3955,3048
3956,3084
3957,2573
3958,2852
3958,2853
3959,2852
3959,2853
3960,3252
3960,3253
3961,3082
3961,3083
3962,3082
3962,3083
3963,2987
3964,2987
3965,2987
3966,3266
3967,3266
3968,3105
3968,3106
3968,3107
3969,2781
3970,3261
3970,3262
3971,3084
3972,3230
3972,3231
3973,3073
3973,3074
3974,2638
3975,2648
3976,3098
3976,3099
3977,3038
3978,3268
3979,3245
3979,3246
3980,3271
3981,3084
3982,3271
3983,3075
3984,3075
6989,4674
6988,4674
3987,2673
3988,2673
3989,3098
3989,3099
3990,2657
3991,3047
3991,3048
3992,3061
3992,3064
3993,3039
3994,3082
3994,3083
3995,3082
3995,3083
3996,3082
3996,3083
3997,3047
3997,3048
4081,3048
4081,3047
4080,3048
4080,3047
4000,2569
4001,3056
4001,3052
4001,3051
4002,3089
4002,3090
4002,3091
4002,3092
4003,3089
4003,3090
4003,3091
4003,3092
4022,2978
4022,2977
4022,2885
4022,2870
4006,3073
4006,3074
4007,3100
4008,3100
4016,3029
4015,3029
4014,3029
4013,3029
4018,3112
4019,3305
4020,3043
4021,3066
4021,3067
4021,3068
4021,3069
4023,2584
4024,2584
4025,2584
4026,2584
4027,2534
4028,3087
4028,3088
4029,3105
4029,3106
4029,3107
4030,2856
4031,2856
4032,2856
4033,2856
4034,3082
4034,3083
4035,2781
4036,3084
4037,3113
4038,2659
4039,2659
4040,2659
4041,2659
4042,2659
4043,2659
4044,2659
4045,2696
4046,2696
4047,2696
4048,2696
4049,2649
4050,2649
4051,2638
4052,2576
4053,2576
4054,2576
4055,3098
4055,3099
4056,3271
4057,3271
4058,2891
4059,3034
4060,2693
4061,2660
4062,2660
4063,2660
4064,2660
6987,4674
6986,4674
4067,3043
4068,3232
4069,2983
4070,2983
4071,3082
4071,3083
4072,3098
4072,3099
4073,3036
4073,3037
4074,3113
4075,3113
4076,2577
4077,3080
4077,3081
4078,3080
4078,3081
4079,3043
4082,2567
4083,2648
4084,3061
4084,3064
4085,3038
4086,3087
4086,3088
4087,3087
4087,3088
4088,3049
4088,3050
4089,3113
4090,2693
4091,2693
4092,2693
4093,2693
4094,2693
4095,3098
4095,3099
6985,4427
4097,3271
4098,2675
4099,2675
4100,2675
4101,2675
4102,2675
4103,3043
4104,3082
4104,3083
4105,3082
4105,3083
4106,3098
4106,3099
4107,2696
4108,2696
4109,2696
4110,3039
4143,2988
4144,3082
4144,3083
4114,2577
4115,2672
4116,2657
4117,3261
4117,3262
4118,3261
4118,3262
4119,3261
4119,3262
4120,2771
4121,2892
3942,3070
3942,3071
4123,3093
4124,3094
4125,3095
4126,2771
4127,2771
4128,3080
4128,3081
4129,2542
4130,2542
4131,2542
4132,2542
4133,2542
4134,2542
4135,3039
4136,3056
4136,3052
4136,3051
4137,2854
4138,3043
4139,2579
4140,2579
4141,3098
4141,3099
4142,3098
4142,3099
4145,3082
4145,3083
4146,3041
4147,3080
4147,3081
4148,3080
4148,3081
4255,3352
4157,2647
4156,2676
4155,2798
4154,3078
4161,3739
4160,3717
4159,3759
4159,3758
4161,3743
4162,3743
4162,3739
4163,3735
4214,3347
4213,3347
4166,3773
4166,3774
4167,3773
4167,3774
4168,3351
4169,3795
4170,3351
4171,3498
4172,3505
4174,3769
4175,3546
4176,3769
4396,3903
4178,3897
4179,3897
4180,3498
4181,3468
4182,3468
4188,3471
4184,3392
4349,3386
4189,3470
4190,3503
4191,3389
4192,3503
4193,3477
4194,3480
4195,3480
4196,3747
4196,3748
4197,3747
4197,3748
4198,3747
4198,3748
4199,3747
4199,3748
4200,3738
4201,3738
4202,3745
4202,3746
4203,3731
4204,3898
4205,3898
4206,3500
4207,3485
4208,3564
5181,3475
5179,3498
4212,3475
4472,3471
4216,3574
4216,3575
4217,3749
4217,3750
4218,3749
4218,3750
4220,3741
4221,3775
4221,3776
4222,3775
4222,3776
4223,3816
4224,3816
4225,3816
4226,3816
4227,3730
4228,3896
4229,3896
4230,3896
4231,3672
4233,3672
4234,3760
4234,3761
4235,3760
4235,3761
4236,3760
4236,3761
4237,3760
4237,3761
4239,3502
4240,3501
4241,3579
4241,3662
6334,3982
6333,3982
6331,3982
6330,3982
6329,3982
6328,3982
6327,3990
6326,3990
4423,3819
4422,3819
4421,3819
4420,3819
4419,3819
4418,3819
4253,3578
4254,3833
4256,3495
4257,3494
4258,3490
4259,3711
4260,3711
4261,3711
4262,3711
4263,3885
4264,3885
4265,3494
4354,3494
4267,3732
4267,3733
4268,3476
4270,3479
4271,3732
4271,3733
4272,3666
4272,3669
4277,3481
4276,3734
4274,3734
4275,3734
4278,3474
4279,3365
4280,3365
4281,3365
4282,3365
4283,3504
4284,3504
4285,3826
4286,3826
4287,3826
4288,3826
4289,3826
4290,3826
4291,3826
4292,3826
4293,3716
4324,3484
4295,3484
4296,3484
4297,3484
4298,3547
4299,3547
4300,3547
4301,3582
4301,3606
4301,3668
4302,3760
4302,3761
4303,3815
4303,3814
4304,3760
4304,3761
4305,3814
4305,3815
4306,3494
4309,3822
4310,3822
4311,3822
4312,3559
4313,3559
6012,3559
4315,3716
4316,3463
4316,3607
4317,3760
4317,3761
4318,3756
4318,3757
4319,3756
4319,3757
4321,3791
4320,3663
4320,3601
4320,3791
4321,3663
4321,3601
4322,3756
4322,3757
4323,3760
4323,3761
4325,3389
4326,3502
4327,3759
4327,3758
4328,3711
4329,3461
4331,3796
4332,3545
4333,3545
4334,3502
4336,3885
4350,3811
4590,3574
4339,3357
4340,3612
4342,3559
4344,3509
4345,3559
4346,3740
4347,3742
4348,3359
4351,3811
4352,3509
4353,3794
4355,3494
4356,3494
4357,3499
4358,3499
4359,3499
4360,3498
4361,3498
4362,3784
4363,3735
4364,3461
4365,3461
4366,3482
4367,3480
4368,3480
4369,3480
4370,3480
4371,3480
4372,3480
4373,3480
4374,3480
4375,3480
4376,3480
4377,3480
4378,3480
4489,3503
4380,3570
4381,3570
4382,3495
4383,3495
4384,3369
4385,3369
4386,3369
4387,3928
4388,3810
4389,3820
4389,3821
4390,3820
4390,3821
4391,3835
5601,3896
4393,3835
4394,3810
4395,3716
4397,3903
4398,3761
4399,3749
4400,3741
4401,3760
4401,3761
4402,3800
4402,3801
4403,3579
4403,3662
4404,3467
4409,3467
4407,3472
4408,3472
6337,3983
6324,3982
4411,3747
4411,3748
4412,3747
4412,3748
4413,3479
4414,3775
4414,3776
4415,3743
4415,3739
4416,3730
4417,3476
4424,3764
4424,3766
4425,3897
4426,3453
4426,3455
4427,3453
4427,3455
4428,3762
4428,3763
4429,3762
4429,3763
4430,3727
4431,3725
4432,3725
4433,3760
4434,3499
4435,3731
4436,3565
4437,3565
4438,3565
4439,3565
4440,3565
4441,3565
4442,3747
4442,3748
4443,3762
4443,3763
4444,3762
4444,3763
4445,3772
4446,3772
4447,3772
4448,3772
4449,3753
4449,3755
4450,3753
4450,3755
4451,3753
4451,3755
4452,3744
4453,3744
4454,3744
4455,3781
4455,3778
4456,3804
4456,3805
4457,3804
4457,3805
4458,3804
4458,3805
4459,3804
4459,3805
4460,3804
4460,3805
4461,3804
4461,3805
4462,3760
4462,3761
4463,3475
4464,3778
4464,3781
4465,3401
4466,3368
4467,3398
4468,3402
5016,3930
4470,3583
4471,3583
4473,3471
4474,3773
4474,3774
4475,3816
4476,3816
4477,3816
4478,3816
4479,3816
4480,3760
4480,3761
4481,3394
4481,3395
4482,3760
4482,3761
4483,3734
4484,3760
4484,3761
6332,3982
4486,3756
4487,3767
4487,3768
4488,3767
4488,3768
4490,3500
4491,3579
4491,3662
4492,3579
4492,3662
4493,3477
4494,3477
4495,3477
4496,3477
4497,3477
4498,3477
4499,3477
4500,3477
4501,3477
4502,3477
4503,3477
4504,3578
4505,3578
4506,3579
4506,3662
4507,3890
4508,3890
4746,3890
4510,3890
4511,3890
4512,3471
4513,3826
4514,3826
4515,3826
4516,3826
4517,3716
4518,3490
4519,3502
4520,3353
4521,3378
4522,3928
4523,3928
4524,3347
4525,3347
4526,3564
4527,3928
4528,3547
4529,3928
4530,3928
4531,3928
4532,3928
4533,3928
4534,3928
4535,3928
4536,3822
4537,3822
4538,3822
4539,3822
4540,3822
4541,3822
4542,3822
4543,3817
4543,3818
4544,3817
4544,3818
4545,3817
4545,3818
4546,3817
4546,3818
4547,3817
4547,3818
4548,3817
4548,3818
4549,3817
4549,3818
4550,3817
4550,3818
4551,3817
4551,3818
4552,3817
4552,3818
4553,3347
4554,3490
4555,3505
4556,3490
4557,3614
4558,3614
4559,3614
4565,3938
4563,3756
4564,3358
4566,3760
4566,3761
4567,3814
4567,3815
4568,3351
4569,3351
4570,3885
4571,3892
4572,3892
4573,3896
4574,3898
4575,3898
4576,3754
4577,3754
4578,3754
4579,3754
4580,3754
4581,3754
4582,3754
4583,3754
4584,3474
4585,3578
4586,3494
4587,3494
4588,3367
4589,3367
4590,3575
4591,3512
4591,3675
4591,3676
4591,3920
4592,3512
4592,3675
4592,3676
4592,3920
4593,3920
4593,3676
4593,3675
4593,3512
4594,3466
4595,3466
4596,3513
4597,3897
4598,3500
4599,3674
4600,3674
5251,3674
4602,3744
4646,3744
4604,3492
4605,3492
4606,3492
4607,3492
4608,3896
4609,3571
4610,3740
4610,3742
4611,3885
4613,3502
4614,3885
4615,3545
4616,3545
4617,3545
4618,3545
4619,3545
4636,3885
4621,3389
4622,3940
4623,3940
4624,3559
4625,3559
4626,3741
4627,3392
4628,3749
4629,3392
4630,3724
4631,3724
4632,3737
4633,3775
4633,3776
6323,3982
6322,3990
4635,3509
4648,3885
4638,3885
4639,3470
4640,3470
4641,3470
4642,3778
4642,3781
4643,3778
4643,3781
4644,3583
4645,3583
4647,3367
4649,3564
4650,3564
4651,3745
4651,3746
4652,3367
4653,3735
4654,3495
4655,3716
4656,3716
4657,3495
4658,3622
4659,3622
4660,3618
4661,3570
4662,3680
4662,3681
4662,3682
4662,3683
4663,3680
4663,3681
4663,3682
4663,3683
4664,3680
4664,3681
4664,3682
4664,3683
4665,3872
4666,3482
4667,3872
4668,3734
4669,3501
4670,3501
4671,3761
4671,3760
4672,3503
4673,3503
4674,3600
4674,3664
4674,3789
4675,3600
4675,3664
4675,3789
4676,3600
4676,3664
4676,3789
4677,3600
4677,3664
4677,3789
4678,3600
4678,3664
4678,3789
4679,3600
4679,3664
4679,3789
4680,3600
4680,3664
4680,3789
4681,3600
4681,3664
4681,3789
4682,3600
4682,3664
4682,3789
4683,3600
4683,3664
4683,3789
4684,3600
4684,3664
4684,3789
4685,3600
4685,3664
4685,3789
4686,3600
4686,3664
4686,3789
4687,3454
4687,3456
4688,3454
4688,3456
4689,3454
4689,3456
4690,3454
4690,3456
4691,3700
4691,3701
4692,3700
4692,3701
4694,3748
4694,3747
4696,3748
4696,3747
4697,3730
4698,3760
4698,3761
4946,3761
4946,3760
4700,3475
4701,3739
4701,3743
4702,3772
4703,3731
4704,3941
5266,3578
4706,3380
4707,3391
4708,3397
4709,3612
4710,3896
4711,3778
4711,3781
4712,3778
4712,3781
4713,3499
4714,3778
4714,3781
4715,3565
4716,3475
4717,3475
4718,3734
4719,3823
4720,3823
4721,3823
4722,3583
4723,3583
4724,3583
4725,3583
4726,3583
4727,3778
4727,3781
4728,3778
4728,3781
4729,3575
4729,3574
4730,3468
4731,3468
4732,3468
4733,3773
4733,3774
4734,3732
4734,3733
4735,3816
4736,3816
4737,3816
4738,3816
4739,3816
4740,3816
4741,3394
4741,3395
4742,3711
4743,3745
4743,3746
5285,3365
4747,3512
4747,3675
4747,3676
4747,3920
4748,3502
5542,3891
4750,3578
4751,3502
4752,3894
4753,3610
4754,3359
4755,3484
6840,4266
4757,3753
4757,3755
4758,3714
4759,3714
4760,3714
4761,3679
4762,3679
4763,3365
4764,3486
4765,3486
4766,3486
4767,3724
4768,3820
4768,3821
4769,3835
4770,3490
4771,3833
4772,3833
4773,3512
4773,3675
4773,3676
4773,3920
4774,3559
4775,3494
4776,3716
4777,3466
4778,3476
4779,3481
4780,3717
4781,3474
4782,3775
4782,3776
5082,3395
5082,3394
4784,3601
4784,3791
4785,3826
4786,3826
4787,3826
4788,3690
4788,3691
4788,3692
4788,3693
4789,3473
4790,3789
4790,3664
4790,3600
4791,3600
4791,3664
4791,3789
4792,3600
4792,3664
4792,3789
4793,3600
4793,3664
4793,3789
4794,3600
4794,3664
4794,3789
4795,3600
4795,3664
4795,3789
4796,3600
4796,3664
4796,3789
4797,3600
4797,3664
4797,3789
4798,3600
4798,3664
4798,3789
4799,3600
4799,3664
4799,3789
4800,3600
4800,3664
4800,3789
4801,3600
4801,3664
4801,3789
4802,3600
4802,3664
4802,3789
4803,3767
4803,3768
4805,3761
4805,3760
4806,3578
4807,3811
4808,3811
4809,3811
4810,3811
4811,3811
4812,3811
4813,3811
4814,3811
4815,3811
4816,3389
4817,3758
4817,3759
4818,3758
4818,3759
4819,3885
4820,3885
4821,3502
4822,3903
4823,3559
4824,3559
4825,3737
4826,3389
4827,3940
4828,3940
4829,3767
4829,3768
4830,3612
4831,3392
4832,3392
4833,3820
4833,3821
4834,3820
4834,3821
4835,3820
4835,3821
4836,3820
4836,3821
4837,3820
4837,3821
4838,3820
4838,3821
4839,3367
4840,3367
4841,3499
4842,3747
4842,3748
4843,3747
4843,3748
4844,3827
4845,3827
4846,3351
4847,3579
4847,3662
4848,3579
4848,3662
4849,3872
4850,3872
5139,3872
4853,3622
4854,3455
4854,3453
4855,3734
4856,3749
4857,3741
4859,3803
4859,3802
4860,3802
4860,3803
4861,3802
4861,3803
4862,3802
4862,3803
4936,3803
4936,3802
4864,3817
4864,3818
4937,3818
4937,3817
4866,3822
4867,3739
4867,3743
4868,3831
4869,3831
4870,3705
4870,3704
4871,3680
4871,3681
4871,3682
4871,3683
4872,3680
4872,3681
4872,3682
4872,3683
4873,3730
4875,3472
4876,3739
4876,3743
4877,3479
4878,3476
4879,3483
4880,3483
4881,3483
4882,3483
4883,3508
4884,3508
4885,3508
4886,3772
4887,3714
4888,3505
4889,3505
4890,3505
4891,3731
4892,3352
4893,3352
4894,3352
4895,3352
4896,3352
4897,3497
4899,3760
4899,3761
4900,3454
4900,3456
6321,3982
6314,3982
6315,3982
6316,3982
6317,3982
6318,3982
4904,3505
4905,3505
4906,3499
4907,3498
4908,3498
4909,3747
4909,3748
4910,3363
4912,3823
4913,3823
4914,3823
4915,3369
4916,3937
4917,3937
4919,3756
4920,3823
4921,3823
4922,3823
4923,3354
4924,3760
4924,3761
4925,3394
4925,3395
4927,3693
4927,3690
4927,3692
4927,3691
4928,3690
4928,3693
4928,3692
4928,3691
4929,3711
4930,3760
4930,3761
4931,3692
4931,3690
4931,3691
4931,3693
4932,3500
4933,3500
4934,3500
4935,3500
4938,3896
4939,3503
4940,3503
4941,3503
4942,3503
4943,3692
4943,3690
4943,3691
4943,3693
4944,3502
4945,3502
4947,3564
4948,3564
4949,3835
4950,3753
4950,3755
4951,3490
4952,3767
4952,3768
4953,3559
4954,3494
4955,3494
4956,3494
4957,3471
4958,3471
4959,3471
4960,3760
4960,3761
4961,3940
4962,3940
4963,3389
4870,3702
4870,3703
4964,3604
4965,3604
4974,3681
4974,3682
4974,3683
4975,3501
4976,3501
4977,3501
4978,3468
4979,3732
4979,3733
4980,3770
4980,3769
4981,3500
4982,3758
4982,3759
4983,3574
4983,3575
4997,3389
4985,3474
4986,3367
4987,3502
4988,3579
4988,3662
4989,3826
4991,3811
4992,3885
4993,3885
4994,3559
4996,3578
4998,3940
5000,3767
5000,3768
5001,3822
5002,3822
5003,3583
5004,3778
5004,3781
5005,3495
5006,3749
5007,3716
5008,3716
5009,3716
5010,3494
5011,3570
5012,3570
5013,3482
5014,3819
5015,3692
5015,3691
5015,3693
5015,3690
5017,3930
5018,3690
5018,3691
5018,3692
5018,3693
5019,3690
5019,3691
5019,3692
5019,3693
5020,3692
5020,3690
5020,3691
5020,3693
5021,3758
5021,3759
5022,3359
5023,3359
5024,3360
5025,3360
5026,3360
5027,3704
5027,3705
5027,3702
5027,3703
5028,3565
5029,3565
5030,3730
5031,3839
5032,3839
5033,3839
5034,3479
5035,3739
5035,3743
5036,3747
5036,3748
5037,3772
5038,3731
5039,3575
5039,3574
5040,3730
5041,3680
5041,3681
5041,3682
5041,3683
5042,3603
5042,3665
5043,3603
5043,3665
5044,3603
5044,3665
5045,3603
5045,3665
5046,3603
5046,3665
5047,3603
5047,3665
5048,3794
5049,3794
5050,3794
5051,3499
5052,3794
5053,3505
5054,3454
5054,3456
5056,3773
5056,3774
5058,3475
5059,3475
5060,3756
5107,3500
5062,3744
5063,3476
5064,3816
5065,3816
5066,3816
5067,3761
5067,3760
5068,3745
5068,3746
5069,3816
5070,3816
5071,3564
6295,3920
6295,3676
6295,3675
5120,3502
5076,3502
5077,3936
5078,3360
5079,3614
5080,3614
5081,3490
5083,3394
5083,3395
5084,3394
5084,3395
5085,3494
5086,3814
5086,3815
5087,3814
5087,3815
5088,3717
5089,3601
5089,3791
5090,3747
5090,3748
5091,3466
5092,3466
5094,3601
5094,3791
5095,3814
5095,3815
5096,3481
5097,3481
5106,3358
5105,3559
5099,3565
5100,3565
5101,3565
5102,3565
5103,3565
5104,3565
5109,3392
5110,3936
5111,3936
5112,3492
5113,3601
5113,3791
5114,3814
5114,3815
5115,3740
5115,3742
5116,3740
5116,3742
5117,3724
5118,3737
5119,3737
5260,3885
5122,3559
5123,3578
5124,3741
5125,3749
5126,3612
5127,3612
5128,3612
5129,3498
5130,3498
5131,3505
5132,3498
5133,3367
5134,3775
5134,3776
5136,3716
5137,3716
5138,3872
5140,3903
5141,3570
5142,3482
5143,3482
5144,3500
5145,3690
5145,3691
5145,3692
5145,3693
5146,3690
5146,3691
5146,3692
5146,3693
5147,3690
5147,3691
5147,3692
5147,3693
5148,3739
5148,3743
5149,3822
5150,3773
5150,3774
5151,3773
5151,3774
5152,3693
5152,3692
5153,3747
5153,3748
5154,3704
5154,3705
5154,3702
5154,3703
5155,3358
5156,3988
5157,3730
5158,3988
5159,3686
5159,3688
5160,3686
5160,3688
5163,3686
5163,3688
5161,3686
5161,3688
5162,3686
5162,3688
5164,3686
5164,3688
5165,3988
5166,3454
5166,3456
5167,3454
5167,3456
5168,3772
5169,3739
5169,3743
5170,3505
5171,3505
5172,3498
5173,3987
5174,3505
5175,3619
5176,3496
5176,3497
5177,3902
5178,3564
5182,3574
5182,3575
5183,3744
5184,3386
5185,3386
5186,3565
5700,3475
5188,3400
5189,3400
5190,3400
5191,3370
5192,3817
5192,3818
5193,3817
5193,3818
5194,3802
5194,3803
5195,3802
5195,3803
5208,3988
5197,3988
5199,3476
5200,3502
5201,3502
5202,3816
5203,3816
5204,3816
5205,3760
5205,3761
5206,3896
5207,3508
5209,3762
5209,3763
5210,3762
5210,3763
5211,3762
5211,3763
5212,3502
5213,3725
5214,3833
5215,3468
5216,3468
5217,3760
5217,3761
5218,3360
5219,3615
5220,3615
5221,3615
5222,3615
5223,3936
5224,3686
5225,3490
5226,3494
5227,3816
5228,3816
5229,3801
5229,3800
5230,3800
5230,3801
5231,3800
5231,3801
5232,3800
5232,3801
5233,3717
5234,3758
5234,3759
5235,3814
5235,3815
5236,3988
5237,3988
5238,3747
5238,3748
5239,3601
5239,3791
5240,3481
5241,3474
5242,3474
5243,3734
5244,3732
5244,3733
5245,3767
5246,3768
5247,3767
5247,3768
5248,3496
5248,3497
5249,3988
5250,3674
5252,3775
5252,3776
5263,3389
5254,3749
5255,3741
5256,3775
5256,3776
5257,3474
5258,3988
5259,3474
5261,3502
5262,3811
5264,3559
5265,3559
5267,3767
5267,3768
5268,3767
5268,3768
5269,3501
5270,3501
5271,3501
5272,3501
5273,3501
6319,3982
6320,3982
5277,3499
5278,3499
5279,3773
5279,3774
5280,3940
5333,3717
5282,3740
5282,3742
5283,3742
5283,3740
5284,3365
5286,3716
5287,3716
5288,3356
5289,3835
5290,3872
5291,3892
5292,3892
5293,3898
5318,3898
5295,3898
5296,3740
5296,3742
5297,3369
5298,3369
5299,3369
5300,3369
5301,3369
5302,3369
5303,3937
5304,3937
5305,3937
5306,3760
5306,3761
5307,3760
5307,3761
5308,3760
5308,3761
5309,3704
5309,3705
5309,3702
5309,3703
5310,3693
5310,3692
5310,3691
5310,3690
5311,3730
5312,3739
5312,3743
5313,3680
5313,3681
5313,3682
5313,3683
5314,3773
5314,3774
5315,3800
5315,3801
5316,3739
5316,3743
5317,3502
5319,3358
5320,3897
5321,3756
5322,3744
5323,3478
5324,3756
5325,3724
5326,3737
5327,3498
5328,3498
5329,3774
5329,3773
5330,3703
5332,3988
5334,3747
5334,3748
5335,3476
5336,3896
5337,3500
5338,3890
5339,3890
5355,3889
5354,3889
5353,3889
5352,3889
5351,3889
5350,3889
5349,3889
5348,3889
5356,3734
5357,3490
5358,3478
5359,3735
5360,3833
5430,3940
5362,3940
5363,3940
5364,3512
5364,3675
5364,3676
5364,3920
5365,3512
5365,3675
5365,3676
5365,3920
5366,3512
5366,3675
5366,3676
5366,3920
5367,3733
5367,3732
5368,3601
5368,3663
5368,3791
5369,3603
5369,3665
5373,3665
5373,3603
5372,3665
5372,3603
5374,3494
5375,3559
5378,3494
5377,3494
5379,3725
5380,3553
5381,3510
5382,3905
5383,3462
5384,3511
5386,3473
5387,3473
5388,3486
5389,3486
5390,3466
5391,3466
5392,3466
5393,3466
5394,3466
5395,3466
5396,3466
5397,3494
5398,3758
5398,3759
5399,3920
5399,3676
5399,3675
5399,3512
5400,3822
5401,3492
5402,3512
5402,3675
5402,3676
5402,3920
5403,3565
6841,4351
5405,3579
5405,3662
5406,3545
5407,3545
5408,3578
5409,3578
5410,3501
5411,3835
5412,3835
5413,3622
5414,3559
5415,3389
5416,3389
5417,3392
5418,3819
5419,3794
5420,3367
5421,3367
5422,3811
5423,3811
5424,3811
5425,3499
5426,3620
5427,3625
5427,3626
5428,3625
5428,3626
5429,3628
5431,3570
5432,3570
5439,3989
5438,3989
5442,3989
5441,3989
5440,3989
5443,3989
5444,3989
5445,3989
5446,3989
5447,3989
5448,3989
5449,3716
5450,3716
5451,3820
5451,3821
5452,3820
5452,3821
5453,3820
5453,3821
5454,3820
5454,3821
5455,3820
5455,3821
5456,3820
5456,3821
5457,3820
5457,3821
5463,3826
5462,3826
5461,3826
5464,3499
5465,3837
5466,3837
5472,3837
5470,3837
5471,3837
5473,3837
5474,3837
5475,3837
5476,3872
5477,3872
5478,3578
5479,3546
5480,3546
5481,3546
5482,3546
5483,3546
5484,3546
5485,3740
5485,3742
5486,3892
5487,3747
5487,3748
5488,3386
5489,3386
5490,3498
5491,3794
5492,3359
5493,3359
5494,3716
5495,3760
5495,3761
5496,3692
5496,3690
5496,3691
5496,3693
5497,3688
5497,3686
5498,3688
5498,3686
5499,3688
5499,3686
5500,3693
5500,3692
5501,3814
5501,3815
5502,3691
5502,3690
5502,3692
5502,3693
5503,3347
5504,3347
5505,3347
5506,3367
5507,3392
5508,3392
5509,3391
5510,3690
5510,3691
5510,3693
5510,3692
5511,3478
5512,3940
5513,3940
5515,3395
5515,3394
5516,3394
5516,3395
5517,3365
5518,3365
5519,3747
5519,3748
5520,3828
5520,3829
5521,3503
6842,4351
5523,3930
5524,3930
5525,3930
5526,3930
5527,3930
5528,3930
5529,3760
5529,3761
5530,3358
5531,3390
5532,3390
5533,3390
5534,3936
5535,3775
5535,3776
5536,3749
5537,3741
5538,3359
5543,3732
5543,3733
5551,3886
5545,3887
5546,3887
5548,3887
5549,3887
5550,3886
5552,3760
5552,3761
5553,3392
5554,3389
5555,3887
5556,3886
5557,3886
5558,3555
5559,3491
5560,3491
5561,3507
5562,3507
5563,3887
5564,3887
5565,3804
5565,3805
5566,3703
5566,3702
5566,3705
5566,3704
5567,3930
5568,3930
5569,3886
5570,3886
5571,3886
5572,3886
5573,3887
5574,3886
5575,3887
5576,3887
5577,3773
5577,3774
5578,3898
5579,3897
5580,3739
5580,3743
5581,3786
5582,3730
5583,3731
5584,3745
5584,3746
5585,3772
5586,3747
5586,3748
5587,3358
5588,3499
5589,3744
5590,3565
5591,3600
5591,3664
5591,3789
5592,3816
5593,3816
5594,3816
5595,3775
5595,3776
5596,3476
5597,3479
5598,3558
5599,3712
5599,3713
5600,3896
5602,3756
5603,3773
5603,3774
5604,3816
5608,3827
5607,3827
5609,3490
5610,3804
5610,3805
5611,3800
5611,3801
5612,3800
5612,3801
5613,3717
5614,3717
5615,3747
5615,3748
5616,3351
5617,3351
5618,3559
5619,3559
5627,3494
5621,3578
5622,3767
5622,3768
5623,3767
5623,3768
5624,3481
5625,3574
5625,3575
5626,3574
5626,3575
